requested_url,resolved_url,course_code,source_surface,source_kind,page_id,started_at,finished_at,status,error,discovered_count
https://canvas.oregonstate.edu/courses/2053263/assignments/10553182,https://canvas.oregonstate.edu/courses/2053263/assignments/10553182,MTH-253,linked_detail,linked_detail,00242-mth-253-linked-detail-unit-4-written-homework-assignment,2026-07-18T06:21:19.875Z,2026-07-18T06:21:22.212Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10584438,https://canvas.oregonstate.edu/courses/2053263/assignments/10584438,MTH-253,linked_detail,linked_detail,00243-mth-253-linked-detail-week-9-web-homework-properties-of-power-series,2026-07-18T06:21:22.477Z,2026-07-18T06:21:25.056Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10553171,https://canvas.oregonstate.edu/courses/2053263/quizzes/3159590,MTH-253,linked_detail,linked_detail,00244-mth-253-linked-detail-unit-4-quiz-sequences-and-series-mth-253z-400-u2026,2026-07-18T06:21:25.294Z,2026-07-18T06:21:27.853Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10553183,https://canvas.oregonstate.edu/courses/2053263/assignments/10553183,MTH-253,linked_detail,linked_detail,00245-mth-253-linked-detail-unit-5-written-homework-assignment,2026-07-18T06:21:28.045Z,2026-07-18T06:21:30.400Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10584439,https://canvas.oregonstate.edu/courses/2053263/assignments/10584439,MTH-253,linked_detail,linked_detail,00246-mth-253-linked-detail-week-10-web-homework-working-with-taylor-series,2026-07-18T06:21:30.621Z,2026-07-18T06:21:33.012Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/assignments/10553169,https://canvas.oregonstate.edu/courses/2053263/quizzes/3159588,MTH-253,linked_detail,linked_detail,00247-mth-253-linked-detail-final-exam-sequences-and-series-mth-253z-400-u2026,2026-07-18T06:21:33.226Z,2026-07-18T06:21:35.802Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558499,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558499,MTH-253,linked_detail,linked_detail,00248-mth-253-linked-detail-topic-general-q-a-discussion,2026-07-18T06:21:36.008Z,2026-07-18T06:21:38.406Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558498,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558498,MTH-253,linked_detail,linked_detail,00249-mth-253-linked-detail-topic-unit-1-discussion-board-submitted-in-week-1-required,2026-07-18T06:21:38.634Z,2026-07-18T06:21:41.248Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558497,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558497,MTH-253,linked_detail,linked_detail,00250-mth-253-linked-detail-topic-unit-3-discussion-board-submitted-in-week-6-required,2026-07-18T06:21:41.460Z,2026-07-18T06:21:43.804Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558496,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558496,MTH-253,linked_detail,linked_detail,00251-mth-253-linked-detail-topic-unit-4-discussion-board-submitted-in-week-9-required,2026-07-18T06:21:44.014Z,2026-07-18T06:21:46.900Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558492,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558492,MTH-253,linked_detail,linked_detail,00252-mth-253-linked-detail-topic-unit-3-q-a-discussion-board-optional,2026-07-18T06:21:47.149Z,2026-07-18T06:21:49.613Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558491,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558491,MTH-253,linked_detail,linked_detail,00253-mth-253-linked-detail-topic-unit-2-q-a-discussion-board-optional,2026-07-18T06:21:49.908Z,2026-07-18T06:21:52.199Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558490,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558490,MTH-253,linked_detail,linked_detail,00254-mth-253-linked-detail-topic-unit-1-q-a-discussion-board-optional,2026-07-18T06:21:52.522Z,2026-07-18T06:21:55.949Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558495,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558495,MTH-253,linked_detail,linked_detail,00255-mth-253-linked-detail-topic-preparing-for-your-final-exam-q-a-discussion-board-optional,2026-07-18T06:21:56.178Z,2026-07-18T06:21:58.898Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558494,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558494,MTH-253,linked_detail,linked_detail,00256-mth-253-linked-detail-topic-unit-5-q-a-discussion-board-optional,2026-07-18T06:21:59.210Z,2026-07-18T06:22:01.522Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558493,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558493,MTH-253,linked_detail,linked_detail,00257-mth-253-linked-detail-topic-unit-4-q-a-discussion-board-optional,2026-07-18T06:22:01.775Z,2026-07-18T06:22:04.383Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/quizzes/3159593,https://canvas.oregonstate.edu/courses/2053263/quizzes/3159593,MTH-253,linked_detail,linked_detail,00258-mth-253-linked-detail-unit-1-quiz-sequences-and-series-mth-253z-400-u2026,2026-07-18T06:22:04.719Z,2026-07-18T06:22:07.102Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/quizzes/3159592,https://canvas.oregonstate.edu/courses/2053263/quizzes/3159592,MTH-253,linked_detail,linked_detail,00259-mth-253-linked-detail-unit-2-quiz-sequences-and-series-mth-253z-400-u2026,2026-07-18T06:22:07.374Z,2026-07-18T06:22:09.660Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/quizzes/3159589,https://canvas.oregonstate.edu/courses/2053263/quizzes/3159589,MTH-253,linked_detail,linked_detail,00260-mth-253-linked-detail-unit-3-quiz-sequences-and-series-mth-253z-400-u2026,2026-07-18T06:22:09.902Z,2026-07-18T06:22:12.610Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/quizzes/3159590,https://canvas.oregonstate.edu/courses/2053263/quizzes/3159590,MTH-253,linked_detail,linked_detail,00261-mth-253-linked-detail-unit-4-quiz-sequences-and-series-mth-253z-400-u2026,2026-07-18T06:22:12.910Z,2026-07-18T06:22:15.151Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/quizzes/3159588,https://canvas.oregonstate.edu/courses/2053263/quizzes/3159588,MTH-253,linked_detail,linked_detail,00262-mth-253-linked-detail-final-exam-sequences-and-series-mth-253z-400-u2026,2026-07-18T06:22:15.367Z,2026-07-18T06:22:17.758Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971,https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971,MTH-253,linked_detail,linked_detail,00263-mth-253-linked-detail-practice-quiz-take-it-before-attempting-quiz-1-sequences-and-series-mth-253z-400-u2026,2026-07-18T06:22:17.967Z,2026-07-18T06:22:20.604Z,ok,,2
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896930,https://canvas.oregonstate.edu/courses/2053526/pages/start-here-overview?module_item_id=26896930,PHY-212,module_item,module_item,00264-phy-212-module-item-start-here-overview-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:22:20.815Z,2026-07-18T06:22:23.650Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896931,https://canvas.oregonstate.edu/courses/2053526/pages/instructor-information-and-communication-policy?module_item_id=26896931,PHY-212,module_item,module_item,00265-phy-212-module-item-instructor-information-communication-policy-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:22:23.866Z,2026-07-18T06:22:26.605Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896932,https://canvas.oregonstate.edu/courses/2053526/pages/where-to-go-for-help?module_item_id=26896932,PHY-212,module_item,module_item,00266-phy-212-module-item-where-to-go-for-help-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:22:26.808Z,2026-07-18T06:22:29.317Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896933,https://canvas.oregonstate.edu/courses/2053526/pages/accessibility-statements-and-privacy-policies?module_item_id=26896933,PHY-212,module_item,module_item,00267-phy-212-module-item-accessibility-statements-privacy-policies-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:22:29.526Z,2026-07-18T06:22:31.816Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896934,https://canvas.oregonstate.edu/courses/2053526/pages/sources-cited?module_item_id=26896934,PHY-212,module_item,module_item,00268-phy-212-module-item-sources-cited-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:22:32.019Z,2026-07-18T06:22:34.448Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896935,https://canvas.oregonstate.edu/courses/2053526/pages/start-here-conclusion?module_item_id=26896935,PHY-212,module_item,module_item,00269-phy-212-module-item-start-here-conclusion-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:22:34.702Z,2026-07-18T06:22:37.004Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26896936,https://canvas.oregonstate.edu/courses/2053526/pages/general-information?module_item_id=26896936,PHY-212,module_item,module_item,00270-phy-212-module-item-general-information-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:22:37.225Z,2026-07-18T06:22:39.602Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules/items/26992777,https://canvas.oregonstate.edu/courses/2053526/files/119369072?module_item_id=26992777,PHY-212,module_item,module_item,00271-phy-212-module-item-syllabus-u2026-pdf-general-physics-with-calculus-ph-212-400-u2026,2026-07-18T06:22:39.786Z,2026-07-18T06:22:42.099Z,ok,,1
