course_code,page_id,text,href,download_attr
MTH-252,00390-mth-252-linked-detail-252-lecture-2-5-to-me5-pages-5-8-13-17-19-20-1-1-pdf-integral-calculus-mth-252z-400-u2026,"Download 252-Lecture-2.5-to-ME5 pages 5 - 8, 13 - 17, 19, 20-1-1.pdf",https://canvas.oregonstate.edu/courses/2080857/files/119223617/download?download_frd=1,true
MTH-252,00395-mth-252-linked-detail-252-lecture-2-5-to-me5-pdf-integral-calculus-mth-252z-400-u2026,Download 252-Lecture-2.5-to-ME5.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223598/download?download_frd=1,true
MTH-252,00396-mth-252-linked-detail-252-lecture-2-5-to-me5-pages-5-8-13-17-19-20-1-2-pdf-integral-calculus-mth-252z-400-u2026,"Download 252-Lecture-2.5-to-ME5 pages 5 - 8, 13 - 17, 19, 20-1-2.pdf",https://canvas.oregonstate.edu/courses/2080857/files/119223618/download?download_frd=1,true
MTH-252,00397-mth-252-linked-detail-dr-g-s-videos-3-7-integral-calculus-mth-252z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223618/download?download_frd=1,
MTH-252,00403-mth-252-linked-detail-me2-retake-template-pdf-integral-calculus-mth-252z-400-u2026,Download ME2-Retake-Template.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223455/download?download_frd=1,true
MTH-252,00404-mth-252-linked-detail-mini-exam-2-retake,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223455/download?download_frd=1,
MTH-252,00404-mth-252-linked-detail-mini-exam-2-retake,Download IVP-Wksht1.pdf,https://canvas.oregonstate.edu/courses/1918585/files/99187575/download?download_frd=1,
MTH-252,00404-mth-252-linked-detail-mini-exam-2-retake,Download IVP-Wksht2.pdf,https://canvas.oregonstate.edu/courses/1918585/files/99187581/download?download_frd=1,
MTH-252,00405-mth-252-linked-detail-me3-retake-template-pdf-integral-calculus-mth-252z-400-u2026,Download ME3-Retake-Template.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223623/download?download_frd=1,true
MTH-252,00406-mth-252-linked-detail-mini-exam-3-retake,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223623/download?download_frd=1,
MTH-252,00407-mth-252-linked-detail-me4-retake-template-pdf-integral-calculus-mth-252z-400-u2026,Download ME4-Retake-Template.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223452/download?download_frd=1,true
MTH-252,00408-mth-252-linked-detail-mini-exam-4-retake,Download,https://canvas.oregonstate.edu/courses/2080857/files/119223452/download?download_frd=1,
MTH-253,00412-mth-253-linked-detail-start-here-syllabus-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/files/119228487/download?download_frd=1,
MTH-253,00412-mth-253-linked-detail-start-here-syllabus-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/files/118558899/download?download_frd=1,
MTH-253,00413-mth-253-linked-detail-mth-253-weekly-schedule-docx-sequences-and-series-mth-253z-400-u2026,Download MTH 253 Weekly Schedule.docx,https://canvas.oregonstate.edu/courses/2053263/files/118558899/download?download_frd=1,true
MTH-253,00415-mth-253-linked-detail-evaluating-limits-pdf-sequences-and-series-mth-253z-400-u2026,Download Evaluating Limits.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558936/download?download_frd=1,true
MTH-253,00416-mth-253-linked-detail-unit-1-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/files/118558936/download?download_frd=1,
MTH-253,00416-mth-253-linked-detail-unit-1-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/files/118558848/download?download_frd=1,
MTH-253,00416-mth-253-linked-detail-unit-1-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/files/118558879/download?download_frd=1,
MTH-253,00416-mth-253-linked-detail-unit-1-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/files/118558963/download?download_frd=1,
MTH-253,00417-mth-253-linked-detail-infinite-limits-pdf-sequences-and-series-mth-253z-400-u2026,Download Infinite Limits.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558848/download?download_frd=1,true
MTH-253,00418-mth-253-linked-detail-l-hospital-s-rule-pdf-sequences-and-series-mth-253z-400-u2026,Download L'Hospital's Rule.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558879/download?download_frd=1,true
MTH-253,00419-mth-253-linked-detail-improper-integrals-pdf-sequences-and-series-mth-253z-400-u2026,Download Improper Integrals.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558963/download?download_frd=1,true
MTH-253,00420-mth-253-linked-detail-unit-1-written-homework-pdf-sequences-and-series-mth-253z-400-u2026,Download Unit #1 Written Homework.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558797/download?download_frd=1,true
MTH-253,00421-mth-253-linked-detail-unit-1-written-homework-assignment,Download,https://canvas.oregonstate.edu/courses/2053263/files/118558797/download?download_frd=1,
MTH-253,00436-mth-253-linked-detail-mth-253-final-exam-practice-problems-pdf-sequences-and-series-mth-253z-400-u2026,Download MTH 253 - Final Exam Practice Problems.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558956/download?download_frd=1,true
MTH-253,00437-mth-253-linked-detail-mth-253-final-exam-practice-problems-answers-pdf-sequences-and-series-mth-253z-400-u2026,Download MTH 253 - Final Exam Practice Problems - Answers.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558944/download?download_frd=1,true
MTH-253,00438-mth-253-linked-detail-unit-1-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/files/118558936/download?download_frd=1,
MTH-253,00438-mth-253-linked-detail-unit-1-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/files/118558848/download?download_frd=1,
MTH-253,00438-mth-253-linked-detail-unit-1-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/files/118558879/download?download_frd=1,
MTH-253,00438-mth-253-linked-detail-unit-1-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/files/118558963/download?download_frd=1,
PHY-212,00440-phy-212-linked-detail-syllabus-u2026-pdf-general-physics-with-calculus-ph-212-400-u2026,Download syllabus_U2026.pdf,https://canvas.oregonstate.edu/courses/2053526/files/119256264/download?download_frd=1,true
PHY-212,00441-phy-212-linked-detail-proctorio-guide-pdf-general-physics-with-calculus-ph-212-400-u2026,Download Proctorio Guide.pdf,https://canvas.oregonstate.edu/courses/2053526/files/118705575/download?download_frd=1,true
PHY-212,00442-phy-212-linked-detail-proctorio-setup-and-troubleshooting-general-physics-with-calculus-ph-212-400-u2026,Download Proctorio Guide,https://canvas.oregonstate.edu/courses/2053526/files/118705575/download?download_frd=1,
PHY-212,00443-phy-212-linked-detail-first-day-overview-pdf-general-physics-with-calculus-ph-212-400-u2026,Download first day overview.pdf,https://canvas.oregonstate.edu/courses/2053526/files/119256249/download?download_frd=1,true
PHY-212,00452-phy-212-linked-detail-m1-1asy-general-physics-with-calculus-ph-212-400-u2026,Download M1-01.pdf,https://canvas.oregonstate.edu/users/6660414/files/119291668/download?verifier=cdD2R6qdibRpUciTWHAs5zvLNXk26R9XpDM5z6h2&download_frd=1,
PHY-212,00485-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026,Download M1-00.pdf,https://canvas.oregonstate.edu/users/6660414/files/119284452/download?verifier=tdhRrXaJuL3lgDaVYfufXRkHXlGkrpdaExKG1oBJ&download_frd=1,
PHY-212,00486-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-00asy,Download M1-00.pdf,https://canvas.oregonstate.edu/users/6660414/files/119284452/download?verifier=tdhRrXaJuL3lgDaVYfufXRkHXlGkrpdaExKG1oBJ&download_frd=1,
PHY-212,00487-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026,Download M1-00.pdf,https://canvas.oregonstate.edu/users/6660414/files/119284452/download?verifier=tdhRrXaJuL3lgDaVYfufXRkHXlGkrpdaExKG1oBJ&download_frd=1,
PHY-212,00493-phy-212-linked-detail-m1-1asy-general-physics-with-calculus-ph-212-400-u2026,Download M1-01.pdf,https://canvas.oregonstate.edu/users/6660414/files/119291668/download?verifier=cdD2R6qdibRpUciTWHAs5zvLNXk26R9XpDM5z6h2&download_frd=1,
PHY-212,00494-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-1asy,Download M1-01.pdf,https://canvas.oregonstate.edu/users/6660414/files/119291668/download?verifier=cdD2R6qdibRpUciTWHAs5zvLNXk26R9XpDM5z6h2&download_frd=1,
