page_id,course_code,source_surface,link_index,text,href,raw_href,target,download,is_canvas_local,belongs_to_course
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,292,Area between curves 3 Links to an external site.,https://youtu.be/n2JqTztMrvQ,https://youtu.be/n2JqTztMrvQ,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,293,Area between curves 4 Links to an external site.,https://youtu.be/BH-V6Gx2n8E,https://youtu.be/BH-V6Gx2n8E,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,294,"Area between curves , respect to y Links to an external site.",https://youtu.be/fGvSy6U209Y,https://youtu.be/fGvSy6U209Y,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,295,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,296,Intro. volume by slicing Links to an external site.,https://youtu.be/Q8c8Gs1OUgk,https://youtu.be/Q8c8Gs1OUgk,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,297,Volume by slicing 2 Links to an external site.,https://youtu.be/BQ5sg21w-lA,https://youtu.be/BQ5sg21w-lA,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,298,Disk method 1 Links to an external site.,https://youtu.be/1CbZlM09zF8,https://youtu.be/1CbZlM09zF8,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,299,Disk method 2 Links to an external site.,https://youtu.be/oYe4gkKQDE8,https://youtu.be/oYe4gkKQDE8,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,300,Disk method 3 Links to an external site.,https://youtu.be/Ba_q-eu8n34,https://youtu.be/Ba_q-eu8n34,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,301,Disc method around y=1 Links to an external site.,https://youtu.be/yTElv1k33rk,https://youtu.be/yTElv1k33rk,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,302,Washer method 1 Links to an external site.,https://youtu.be/rbqWHbxmVUI,https://youtu.be/rbqWHbxmVUI,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,303,"Washer method 2, around y=3 Links to an external site.",https://youtu.be/6zaqRVD90mY,https://youtu.be/6zaqRVD90mY,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,304,"Washer method 3, around x=5 Links to an external site.",https://youtu.be/2yd_Ae-7wls,https://youtu.be/2yd_Ae-7wls,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,305,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,306,Intro. shell method Links to an external site.,https://youtu.be/pCMkHkprN0I,https://youtu.be/pCMkHkprN0I,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,307,Shell method 2 Links to an external site.,https://youtu.be/3B2YQbEzshg,https://youtu.be/3B2YQbEzshg,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,308,Shell method 3 Links to an external site.,https://youtu.be/DHCWM-Pg_Yw,https://youtu.be/DHCWM-Pg_Yw,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,309,Shell method 4 around y-axis Links to an external site.,https://youtu.be/aW_3JoRHsPU,https://youtu.be/aW_3JoRHsPU,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,310,Shell method around x=4 Links to an external site.,https://youtu.be/fAKmfe_5QWw,https://youtu.be/fAKmfe_5QWw,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,311,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,312,Arc length 1 Links to an external site.,https://youtu.be/seoFxrNL85c,https://youtu.be/seoFxrNL85c,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,313,Arc length 1 continued Links to an external site.,https://youtu.be/NbnTw0opE_0,https://youtu.be/NbnTw0opE_0,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,314,Arc length 2 Links to an external site.,https://youtu.be/QttlclJGxJQ,https://youtu.be/QttlclJGxJQ,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,315,Arc length 3 Links to an external site.,https://youtu.be/cw76RZ_fsZI,https://youtu.be/cw76RZ_fsZI,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,316,Arc length 4 Links to an external site.,https://youtu.be/0j227VZN0X8,https://youtu.be/0j227VZN0X8,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,317,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,318,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,319,Work: Spring stretch 1 Links to an external site.,https://youtu.be/3_-7IJO6EVc,https://youtu.be/3_-7IJO6EVc,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,320,Work: Spring stretch 2 Links to an external site.,https://youtu.be/Fd65ZxqpktE,https://youtu.be/Fd65ZxqpktE,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,321,Work: lifting leaking bucket Links to an external site.,https://youtu.be/YMaR5KJj2zQ,https://youtu.be/YMaR5KJj2zQ,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,322,Work: Lifting bucket with cable mass Links to an external site.,https://youtu.be/pKZzfYIgq1Q,https://youtu.be/pKZzfYIgq1Q,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,323,Work: Vertical pumping Links to an external site.,https://youtu.be/T7sma-7qQFA,https://youtu.be/T7sma-7qQFA,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,324,"Work: Vertical pumping, isosceles triangle Links to an external site.",https://youtu.be/1x-xMf4TFNM,https://youtu.be/1x-xMf4TFNM,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,325,"Work: Vertical pumping, quadratic cross sections Links to an external site.",https://youtu.be/RPXnZl3przM,https://youtu.be/RPXnZl3przM,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,326,Hydrostatic force: Horizontal plate Links to an external site.,https://youtu.be/zSyh3IzQMdc,https://youtu.be/zSyh3IzQMdc,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,327,Hydrostatic force: Vertical isosceles triangle Links to an external site.,https://youtu.be/7exmlrEbNXI,https://youtu.be/7exmlrEbNXI,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,328,Hydrostatic force: Semicircle window Links to an external site.,https://youtu.be/Ntk9RpCCSeM,https://youtu.be/Ntk9RpCCSeM,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,329,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,330,Intro. Improper integrals Links to an external site.,https://youtu.be/F19y9IiH-cM,https://youtu.be/F19y9IiH-cM,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,331,"Improper integrals 2, exponential integrand Links to an external site.",https://youtu.be/5Tz992fOYAA,https://youtu.be/5Tz992fOYAA,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,332,"Improper integral 3, exponential integrand Links to an external site.",https://youtu.be/9O9Rd7JyKLo,https://youtu.be/9O9Rd7JyKLo,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,333,"Improper integral 4, rational integrand Links to an external site.",https://youtu.be/CvziF8rGSnw,https://youtu.be/CvziF8rGSnw,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,334,"Improper integral 5, rational integrand Links to an external site.",https://youtu.be/m2qnjmZQqa4,https://youtu.be/m2qnjmZQqa4,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,335,Improper integral: +infinity to -infinity Links to an external site.,https://youtu.be/qWMJpYajOww,https://youtu.be/qWMJpYajOww,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,336,Improper integral: Discontinuous integrand 1 Links to an external site.,https://youtu.be/KWQgBZStE6M,https://youtu.be/KWQgBZStE6M,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,337,Improper integral: Discontinuous integrand 2 Links to an external site.,https://youtu.be/gN7I8LhKalQ,https://youtu.be/gN7I8LhKalQ,_blank,,,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,338,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,339,0 In Progress 0 Complete,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,340,,https://canvas.oregonstate.edu/courses/2080857/modules/items/%7B%7B%20id%20%7D%7D,/courses/2080857/modules/items/{{ id }},,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,341,Edit,https://canvas.oregonstate.edu/courses/2080857/modules/items/%7B%7B%20id%20%7D%7D,/courses/2080857/modules/items/{{ id }},,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,342,Assign To...,https://canvas.oregonstate.edu/courses/2080857/modules#{{%20id%20}},#{{ id }},,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,343,Duplicate,https://canvas.oregonstate.edu/api/v1/courses/2080857/modules/items/%7B%7B%20id%20%7D%7D/duplicate,/api/v1/courses/2080857/modules/items/{{ id }}/duplicate,,,yes,
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,344,Move to...,https://canvas.oregonstate.edu/courses/2080857/modules#{{%20id%20}},#{{ id }},,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,345,Decrease indent,https://canvas.oregonstate.edu/courses/2080857/modules/items/%7B%7B%20id%20%7D%7D,/courses/2080857/modules/items/{{ id }},,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,346,Increase indent,https://canvas.oregonstate.edu/courses/2080857/modules/items/%7B%7B%20id%20%7D%7D,/courses/2080857/modules/items/{{ id }},,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,347,Share to Commons,https://canvas.oregonstate.edu/courses/2080857/external_tools/110946?launch_type=assignment_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,https://canvas.oregonstate.edu/courses/2080857/external_tools/110946?launch_type=assignment_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,348,Share to Commons,https://canvas.oregonstate.edu/courses/2080857/external_tools/110946?launch_type=discussion_topic_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,https://canvas.oregonstate.edu/courses/2080857/external_tools/110946?launch_type=discussion_topic_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,349,Share to Commons,https://canvas.oregonstate.edu/courses/2080857/external_tools/110946?files%5B%5D=%7B%7B+content_id+%7D%7D&launch_type=file_menu,https://canvas.oregonstate.edu/courses/2080857/external_tools/110946?files%5B%5D=%7B%7B+content_id+%7D%7D&launch_type=file_menu,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,350,Share to Commons,https://canvas.oregonstate.edu/courses/2080857/external_tools/110946?launch_type=quiz_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,https://canvas.oregonstate.edu/courses/2080857/external_tools/110946?launch_type=quiz_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,351,Share to Commons,https://canvas.oregonstate.edu/courses/2080857/external_tools/110946?launch_type=wiki_page_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,https://canvas.oregonstate.edu/courses/2080857/external_tools/110946?launch_type=wiki_page_menu&module_items%5B%5D=%7B%7B+id+%7D%7D,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,352,Remove,https://canvas.oregonstate.edu/courses/2080857/modules/items/%7B%7B%20id%20%7D%7D,/courses/2080857/modules/items/{{ id }},,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,353,,https://canvas.oregonstate.edu/courses/2080857/modules/progressions,/courses/2080857/modules/progressions,,,yes,yes
00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,MTH-252,modules,354,×,https://canvas.oregonstate.edu/courses/2080857/modules#,#,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,0,INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857,https://canvas.oregonstate.edu/courses/2080857,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,1,Skip To Content,https://canvas.oregonstate.edu/courses/2080857#content,#content,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,2,Account,https://canvas.oregonstate.edu/profile/settings,/profile/settings,,,yes,
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,3,Dashboard,https://canvas.oregonstate.edu/,https://canvas.oregonstate.edu/,,,yes,
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,4,Courses,https://canvas.oregonstate.edu/courses,/courses,,,yes,
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,5,Groups,https://canvas.oregonstate.edu/groups,/groups,,,yes,
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,6,Calendar,https://canvas.oregonstate.edu/calendar,/calendar,,,yes,
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,7,Resources,https://success.oregonstate.edu/academic-support,https://success.oregonstate.edu/academic-support,_blank,,,
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,8,Inbox,https://canvas.oregonstate.edu/conversations,/conversations,,,yes,
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,9,History,https://canvas.oregonstate.edu/courses/2080857#,#,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,10,My Media,https://canvas.oregonstate.edu/accounts/97009/external_tools/234128?launch_type=global_navigation&toolId=my-media-234128,/accounts/97009/external_tools/234128?launch_type=global_navigation&toolId=my-media-234128,,,yes,
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,11,Help,https://canvas.oregonstate.edu/courses/2080857#,#,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,12,,https://canvas.oregonstate.edu/courses/2080857#,#,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,13,Close,https://canvas.oregonstate.edu/courses/2080857#,#,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,14,My Dashboard,https://canvas.oregonstate.edu/,/,,,yes,
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,15,INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857,https://canvas.oregonstate.edu/courses/2080857,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,16,Home,https://canvas.oregonstate.edu/courses/2080857,/courses/2080857,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,17,Modules,https://canvas.oregonstate.edu/courses/2080857/modules,/courses/2080857/modules,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,18,Announcements,https://canvas.oregonstate.edu/courses/2080857/announcements,/courses/2080857/announcements,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,19,Macmillan Learning,https://canvas.oregonstate.edu/courses/2080857/external_tools/118915,/courses/2080857/external_tools/118915,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,20,Syllabus,https://canvas.oregonstate.edu/courses/2080857/assignments/syllabus,/courses/2080857/assignments/syllabus,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,21,Gradescope,https://canvas.oregonstate.edu/courses/2080857/external_tools/234121?display=borderless,/courses/2080857/external_tools/234121?display=borderless,_blank,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,22,Online Tutoring,https://canvas.oregonstate.edu/courses/2080857/external_tools/270765,/courses/2080857/external_tools/270765,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,23,Grades,https://canvas.oregonstate.edu/courses/2080857/grades,/courses/2080857/grades,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,24,Student Services,https://canvas.oregonstate.edu/courses/2080857/external_tools/279704,/courses/2080857/external_tools/279704,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,25,"unread,Q & A link --> in Start Here module",https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11601246,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11601246,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,26,Start Here,https://canvas.oregonstate.edu/courses/2080857/modules/3541018,https://canvas.oregonstate.edu/courses/2080857/modules/3541018,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,27,Deadlines,https://canvas.oregonstate.edu/courses/2080857/assignments/syllabus,https://canvas.oregonstate.edu/courses/2080857/assignments/syllabus,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,28,Module 1,https://canvas.oregonstate.edu/courses/2080857/modules/3541021,https://canvas.oregonstate.edu/courses/2080857/modules/3541021,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,29,Module 2,https://canvas.oregonstate.edu/courses/2080857/modules/3541022,https://canvas.oregonstate.edu/courses/2080857/modules/3541022,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,30,Module 3,https://canvas.oregonstate.edu/courses/2080857/modules/3541024,https://canvas.oregonstate.edu/courses/2080857/modules/3541024,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,31,Module 4,https://canvas.oregonstate.edu/courses/2080857/modules/3541025,https://canvas.oregonstate.edu/courses/2080857/modules/3541025,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,32,Module 5,https://canvas.oregonstate.edu/courses/2080857/modules/3541027,https://canvas.oregonstate.edu/courses/2080857/modules/3541027,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,33,Module 6,https://canvas.oregonstate.edu/courses/2080857/modules/3541028,https://canvas.oregonstate.edu/courses/2080857/modules/3541028,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,34,Module 7,https://canvas.oregonstate.edu/courses/2080857/modules/3541030,https://canvas.oregonstate.edu/courses/2080857/modules/3541030,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,35,Module 8,https://canvas.oregonstate.edu/courses/2080857/modules/3541031,https://canvas.oregonstate.edu/courses/2080857/modules/3541031,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,36,Module 9,https://canvas.oregonstate.edu/courses/2080857/modules/3541033,https://canvas.oregonstate.edu/courses/2080857/modules/3541033,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,37,Module 10,https://canvas.oregonstate.edu/courses/2080857/modules/3541034,https://canvas.oregonstate.edu/courses/2080857/modules/3541034,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,38,Finals Module,https://canvas.oregonstate.edu/courses/2080857/modules/3541035,https://canvas.oregonstate.edu/courses/2080857/modules/3541035,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,39,Education illustrations by StorysetLinks to an external site.,https://storyset.com/education,https://storyset.com/education,_blank,,,
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,40,View Course Stream,https://canvas.oregonstate.edu/courses/2080857?view=feed,/courses/2080857?view=feed,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,41,View Course Calendar,https://canvas.oregonstate.edu/calendar?include_contexts=course_2080857,https://canvas.oregonstate.edu/calendar?include_contexts=course_2080857,,,yes,
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,42,View Course Notifications,https://canvas.oregonstate.edu/courses/2080857?view=notifications,/courses/2080857?view=notifications,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,43,"Friendly Notes: Sections 400 and 401, Achieve, Gradescope, Due dates, etc.",https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11596348,/courses/2080857/discussion_topics/11596348,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,44,Welcome Video,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11598118,/courses/2080857/discussion_topics/11598118,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,45,Update: Gradescope will be ready today,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11598665,/courses/2080857/discussion_topics/11598665,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,46,Gradescope details and access ....,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11599612,/courses/2080857/discussion_topics/11599612,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,47,Reminder: Dr G Lecture Video and Lecture Notes,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11600546,/courses/2080857/discussion_topics/11600546,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,48,Q & A link --> in Start Here module,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11601246,/courses/2080857/discussion_topics/11601246,,,yes,yes
00003-mth-252-assignments-integral-calculus-mth-252z-400-u2026,MTH-252,assignments,49,Achieve - 1.1 Approximating Areas,https://canvas.oregonstate.edu/courses/2080857/assignments/10586025,/courses/2080857/assignments/10586025,,,yes,yes
