requested_url,resolved_url,course_code,source_surface,source_kind,page_id,started_at,finished_at,status,error,discovered_count
https://canvas.oregonstate.edu/courses/2053263/assignments/syllabus,https://canvas.oregonstate.edu/courses/2053263/assignments/syllabus,MTH-253,syllabus,surface,00014-mth-253-syllabus-syllabus-for-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:54:55.375Z,2026-06-26T20:54:58.077Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/discussion_topics,https://canvas.oregonstate.edu/courses/2053263/discussion_topics,MTH-253,discussions,surface,00015-mth-253-discussions-discussions-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:54:58.077Z,2026-06-26T20:55:01.629Z,ok,,0
https://canvas.oregonstate.edu/courses/2053263/quizzes,https://canvas.oregonstate.edu/courses/2053263/quizzes,MTH-253,quizzes,surface,00016-mth-253-quizzes-quizzes-sequences-and-series-mth-253z-400-u2026,2026-06-26T20:55:01.629Z,2026-06-26T20:55:04.429Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526,https://canvas.oregonstate.edu/courses/2053526,PHY-212,home,surface,00017-phy-212-home-general-physics-with-calculus-ph-212-400-u2026,2026-06-26T20:55:04.429Z,2026-06-26T20:55:07.883Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/modules,https://canvas.oregonstate.edu/courses/2053526/modules,PHY-212,modules,surface,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,2026-06-26T20:55:07.883Z,2026-06-26T20:55:10.878Z,ok,,6
https://canvas.oregonstate.edu/courses/2053526/assignments,https://canvas.oregonstate.edu/courses/2053526/assignments,PHY-212,assignments,surface,00019-phy-212-assignments-assignments-general-physics-with-calculus-ph-212-400-u2026,2026-06-26T20:55:10.878Z,2026-06-26T20:55:14.490Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/grades,https://canvas.oregonstate.edu/courses/2053526/grades,PHY-212,grades,surface,00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,2026-06-26T20:55:14.490Z,2026-06-26T20:55:17.882Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/announcements,https://canvas.oregonstate.edu/courses/2053526/announcements,PHY-212,announcements,surface,00021-phy-212-announcements-announcements-general-physics-with-calculus-ph-212-400-u2026,2026-06-26T20:55:17.883Z,2026-06-26T20:55:20.429Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/assignments/syllabus,https://canvas.oregonstate.edu/courses/2053526/assignments/syllabus,PHY-212,syllabus,surface,00022-phy-212-syllabus-syllabus-for-general-physics-with-calculus-ph-212-400-u2026,2026-06-26T20:55:20.429Z,2026-06-26T20:55:23.081Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/discussion_topics,https://canvas.oregonstate.edu/courses/2053526/discussion_topics,PHY-212,discussions,surface,00023-phy-212-discussions-discussions-general-physics-with-calculus-ph-212-400-u2026,2026-06-26T20:55:23.081Z,2026-06-26T20:55:26.679Z,ok,,0
https://canvas.oregonstate.edu/courses/2053526/quizzes,https://canvas.oregonstate.edu/courses/2053526,PHY-212,quizzes,surface,00024-phy-212-quizzes-general-physics-with-calculus-ph-212-400-u2026,2026-06-26T20:55:26.679Z,2026-06-26T20:55:30.338Z,ok,,0
