page_id,course_id,course_code,source_kind,source_surface,canvas_object_type,canvas_object_id,title,requested_url,resolved_url,redirected,requires_external_handler,depth,markdown_path,metadata_path,visible_heading_count,link_count,iframe_count,module_item_count,assignment_row_count,grade_row_count,metadata_heading_count,nav_count,hidden_text_count,heading_sample,captured_at
00680-phy-212-linked-detail-quiz-2a-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160535,Quiz 2A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160535,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160535,,,2,markdown/00680-phy-212-linked-detail-quiz-2a-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00680-phy-212-linked-detail-quiz-2a-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026.json,1,34,2,0,0,0,1,16,0,Quiz 2A_asy (Remotely Proctored),2026-07-08T23:24:03.990Z
00681-phy-212-linked-detail-quiz-2b-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160503,Quiz 2B_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160503,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160503,,,2,markdown/00681-phy-212-linked-detail-quiz-2b-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00681-phy-212-linked-detail-quiz-2b-asy-remotely-proctored-general-physics-with-calculus-ph-212-400-u2026.json,1,34,2,0,0,0,1,16,0,Quiz 2B_asy (Remotely Proctored),2026-07-08T23:24:06.439Z
00682-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,assignment,10557112,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/assignments/10557112,https://canvas.oregonstate.edu/courses/2053526/assignments/10557112,,,2,markdown/00682-phy-212-linked-detail-unauthorized.md,metadata/00682-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:24:08.640Z
00683-phy-212-linked-detail-lab-3-hypothesis-testing-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,page,lab-3-hypothesis-testing,Lab 3 Hypothesis Testing: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/lab-2-hypothesis-testing,https://canvas.oregonstate.edu/courses/2053526/pages/lab-3-hypothesis-testing,yes,,2,markdown/00683-phy-212-linked-detail-lab-3-hypothesis-testing-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00683-phy-212-linked-detail-lab-3-hypothesis-testing-general-physics-with-calculus-ph-212-400-u2026.json,13,36,2,0,0,0,13,16,0,Lab 3 Hypothesis Testing | PH212 – General Physics with Calculus | Part 1: Introduction | Part 2: Plan the Experiment | Part 3: Collect Data,2026-07-08T23:24:12.591Z
00684-phy-212-linked-detail-lab-group-check-in-survey-lab-3-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160510,Lab Group Check-In Survey (Lab 3): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160510/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160510/take?user_id=6660414,,,2,markdown/00684-phy-212-linked-detail-lab-group-check-in-survey-lab-3-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00684-phy-212-linked-detail-lab-group-check-in-survey-lab-3-general-physics-with-calculus-ph-212-400-u2026.json,2,35,2,0,0,0,2,16,1,Lab Group Check-In Survey (Lab 3) | Instructions,2026-07-08T23:24:15.040Z
00685-phy-212-linked-detail-ph211-excel-skills-ref-xlsx-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,file,118706030,PH211_Excel-Skills-Ref.xlsx: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/files/118706030?wrap=1,https://canvas.oregonstate.edu/courses/2053526/files/118706030?wrap=1,,,2,markdown/00685-phy-212-linked-detail-ph211-excel-skills-ref-xlsx-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00685-phy-212-linked-detail-ph211-excel-skills-ref-xlsx-general-physics-with-calculus-ph-212-400-u2026.json,1,35,3,0,0,0,1,16,1,PH211_Excel-Skills-Ref.xlsx,2026-07-08T23:24:17.741Z
00686-phy-212-linked-detail-ph211-basic-excel-workflows-pptx-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,file,118706028,PH211_Basic-Excel-Workflows.pptx: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/files/118706028?wrap=1,https://canvas.oregonstate.edu/courses/2053526/files/118706028?wrap=1,,,2,markdown/00686-phy-212-linked-detail-ph211-basic-excel-workflows-pptx-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00686-phy-212-linked-detail-ph211-basic-excel-workflows-pptx-general-physics-with-calculus-ph-212-400-u2026.json,1,36,3,0,0,0,1,16,1,PH211_Basic-Excel-Workflows.pptx,2026-07-08T23:24:20.044Z
00687-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,page,excel-skills-handout-2,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976#,https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976#,,yes,2,markdown/00687-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00687-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026.json,7,67,8,0,0,0,7,16,15,Excel Skills Handout | PH211 - General Physics with Calculus | A. On This Page: | I. Acquiring and getting help with Excel | II. Working with data,2026-07-08T23:24:22.997Z
00688-phy-212-linked-detail-ph211-data-time-distance-txt-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,file,118706032,PH211_DATA_time-distance.txt: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/files/118706032?wrap=1,https://canvas.oregonstate.edu/courses/2053526/files/118706032?wrap=1,,,2,markdown/00688-phy-212-linked-detail-ph211-data-time-distance-txt-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00688-phy-212-linked-detail-ph211-data-time-distance-txt-general-physics-with-calculus-ph-212-400-u2026.json,1,35,3,0,0,0,1,16,1,PH211_DATA_time-distance.txt,2026-07-08T23:24:25.448Z
00689-phy-212-linked-detail-ph211-excel-data-analysis-pptx-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,file,118706035,PH211_Excel-Data-Analysis.pptx: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/files/118706035?wrap=1,https://canvas.oregonstate.edu/courses/2053526/files/118706035?wrap=1,,,2,markdown/00689-phy-212-linked-detail-ph211-excel-data-analysis-pptx-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00689-phy-212-linked-detail-ph211-excel-data-analysis-pptx-general-physics-with-calculus-ph-212-400-u2026.json,1,36,3,0,0,0,1,16,1,PH211_Excel-Data-Analysis.pptx,2026-07-08T23:24:27.800Z
00690-phy-212-linked-detail-ph211-excel-derivitives-integrals-pptx-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,file,118706027,PH211_Excel-Derivitives-Integrals.pptx: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/files/118706027?wrap=1,https://canvas.oregonstate.edu/courses/2053526/files/118706027?wrap=1,,,2,markdown/00690-phy-212-linked-detail-ph211-excel-derivitives-integrals-pptx-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00690-phy-212-linked-detail-ph211-excel-derivitives-integrals-pptx-general-physics-with-calculus-ph-212-400-u2026.json,1,36,3,0,0,0,1,16,1,PH211_Excel-Derivitives-Integrals.pptx,2026-07-08T23:24:30.696Z
00691-phy-212-linked-detail-m1-1pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160514,M1-1pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160514/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160514/take?user_id=6660414,,,2,markdown/00691-phy-212-linked-detail-m1-1pre-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00691-phy-212-linked-detail-m1-1pre-general-physics-with-calculus-ph-212-400-u2026.json,2,40,2,0,0,0,2,16,8,M1-1pre | Instructions,2026-07-08T23:24:33.842Z
00692-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-1pre,2053526,PHY-212,linked_detail,linked_detail,quiz,3160514,Jacob Peterson's Quiz History: M1-1pre,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160514/history?version=1,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160514/history?version=1,,,2,markdown/00692-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-1pre.md,metadata/00692-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-1pre.json,1,40,2,0,0,0,1,16,8,M1-1pre Results for Jacob Peterson,2026-07-08T23:24:36.190Z
00693-phy-212-linked-detail-m1-1pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160514,M1-1pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160514#,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160514#,,,2,markdown/00693-phy-212-linked-detail-m1-1pre-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00693-phy-212-linked-detail-m1-1pre-general-physics-with-calculus-ph-212-400-u2026.json,3,41,2,0,0,0,3,16,11,M1-1pre | Instructions | Attempt History,2026-07-08T23:24:40.743Z
00694-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160514,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160514/questions/59026348,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160514/questions/59026348,,,2,markdown/00694-phy-212-linked-detail-unauthorized.md,metadata/00694-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:24:43.090Z
00695-phy-212-linked-detail-m1-0asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3169000,M1-0asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/take?user_id=6660414,,,2,markdown/00695-phy-212-linked-detail-m1-0asy-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00695-phy-212-linked-detail-m1-0asy-general-physics-with-calculus-ph-212-400-u2026.json,2,42,2,0,0,0,2,16,12,M1-0asy | Instructions,2026-07-08T23:24:45.747Z
00696-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-0asy,2053526,PHY-212,linked_detail,linked_detail,quiz,3169000,Jacob Peterson's Quiz History: M1-0asy,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/history?version=1,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/history?version=1,,,2,markdown/00696-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-0asy.md,metadata/00696-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-0asy.json,1,42,2,0,0,0,1,16,11,M1-0asy Results for Jacob Peterson,2026-07-08T23:24:48.190Z
00697-phy-212-linked-detail-m1-0asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3169000,M1-0asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000#,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000#,,,2,markdown/00697-phy-212-linked-detail-m1-0asy-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00697-phy-212-linked-detail-m1-0asy-general-physics-with-calculus-ph-212-400-u2026.json,3,43,2,0,0,0,3,16,14,M1-0asy | Instructions | Attempt History,2026-07-08T23:24:50.842Z
00698-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3169000,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/questions/59169876,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/questions/59169876,,,2,markdown/00698-phy-212-linked-detail-unauthorized.md,metadata/00698-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:24:53.089Z
00699-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3169000,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/questions/59169879,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/questions/59169879,,,2,markdown/00699-phy-212-linked-detail-unauthorized.md,metadata/00699-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:24:55.291Z
00700-phy-212-linked-detail-m1-2pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160464,M1-2pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464/take?user_id=6660414,,,2,markdown/00700-phy-212-linked-detail-m1-2pre-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00700-phy-212-linked-detail-m1-2pre-general-physics-with-calculus-ph-212-400-u2026.json,2,39,2,0,0,0,2,16,7,M1-2pre | Instructions,2026-07-08T23:24:58.291Z
00701-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-2pre,2053526,PHY-212,linked_detail,linked_detail,quiz,3160464,Jacob Peterson's Quiz History: M1-2pre,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464/history?version=1,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464/history?version=1,,,2,markdown/00701-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-2pre.md,metadata/00701-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-2pre.json,1,39,2,0,0,0,1,16,7,M1-2pre Results for Jacob Peterson,2026-07-08T23:25:00.540Z
00702-phy-212-linked-detail-m1-2pre-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160464,M1-2pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464#,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464#,,,2,markdown/00702-phy-212-linked-detail-m1-2pre-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00702-phy-212-linked-detail-m1-2pre-general-physics-with-calculus-ph-212-400-u2026.json,3,40,2,0,0,0,3,16,10,M1-2pre | Instructions | Attempt History,2026-07-08T23:25:03.142Z
00703-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160464,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464/questions/59026118,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464/questions/59026118,,,2,markdown/00703-phy-212-linked-detail-unauthorized.md,metadata/00703-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:25:05.539Z
00704-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3169001,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/take?user_id=6660414,,,2,markdown/00704-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00704-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026.json,4,57,2,0,0,0,4,16,31,M1-00asy | Instructions | Purpose | Instructions,2026-07-08T23:25:08.740Z
00705-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-00asy,2053526,PHY-212,linked_detail,linked_detail,quiz,3169001,Jacob Peterson's Quiz History: M1-00asy,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/history?version=1,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/history?version=1,,,2,markdown/00705-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-00asy.md,metadata/00705-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-00asy.json,1,51,2,0,0,0,1,16,24,M1-00asy Results for Jacob Peterson,2026-07-08T23:25:11.940Z
00706-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3169001,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001#,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001#,,,2,markdown/00706-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00706-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026.json,5,58,2,0,0,0,5,16,33,M1-00asy | Instructions | Purpose | Instructions | Attempt History,2026-07-08T23:25:14.642Z
00707-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3169001,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59169187,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59169187,,,2,markdown/00707-phy-212-linked-detail-unauthorized.md,metadata/00707-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:25:16.789Z
00708-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3169001,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174672,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174672,,,2,markdown/00708-phy-212-linked-detail-unauthorized.md,metadata/00708-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:25:18.997Z
00709-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3169001,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174670,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174670,,,2,markdown/00709-phy-212-linked-detail-unauthorized.md,metadata/00709-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:25:21.350Z
00710-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3169001,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174671,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174671,,,2,markdown/00710-phy-212-linked-detail-unauthorized.md,metadata/00710-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:25:23.791Z
00711-phy-212-linked-detail-scanning-resources-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,page,scanning-resources,Scanning Resources: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/scanning-resources,https://canvas.oregonstate.edu/courses/2053526/pages/scanning-resources,,,2,markdown/00711-phy-212-linked-detail-scanning-resources-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00711-phy-212-linked-detail-scanning-resources-general-physics-with-calculus-ph-212-400-u2026.json,2,39,2,0,0,0,2,16,6,Scanning Resources | Instructions,2026-07-08T23:25:26.090Z
00712-phy-212-linked-detail-m1-1asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160454,M1-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/take?user_id=6660414,,,2,markdown/00712-phy-212-linked-detail-m1-1asy-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00712-phy-212-linked-detail-m1-1asy-general-physics-with-calculus-ph-212-400-u2026.json,4,60,2,0,0,0,4,16,36,M1-1asy | Instructions | Purpose | Instructions,2026-07-08T23:25:28.792Z
00713-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-1asy,2053526,PHY-212,linked_detail,linked_detail,quiz,3160454,Jacob Peterson's Quiz History: M1-1asy,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/history?version=1,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/history?version=1,,,2,markdown/00713-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-1asy.md,metadata/00713-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-1asy.json,1,54,2,0,0,0,1,16,29,M1-1asy Results for Jacob Peterson,2026-07-08T23:25:31.292Z
00714-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160454,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026073,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026073,,,2,markdown/00714-phy-212-linked-detail-unauthorized.md,metadata/00714-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:25:33.345Z
00715-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160454,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59176462,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59176462,,,2,markdown/00715-phy-212-linked-detail-unauthorized.md,metadata/00715-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:25:42.795Z
00716-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160454,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59176463,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59176463,,,2,markdown/00716-phy-212-linked-detail-unauthorized.md,metadata/00716-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:25:45.000Z
00717-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160454,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026074,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026074,,,2,markdown/00717-phy-212-linked-detail-unauthorized.md,metadata/00717-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:25:47.139Z
00718-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160454,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026075,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026075,,,2,markdown/00718-phy-212-linked-detail-unauthorized.md,metadata/00718-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:25:49.298Z
00719-phy-212-linked-detail-m1-2asy-general-physics-with-calculus-ph-212-400-u2026,2053526,PHY-212,linked_detail,linked_detail,quiz,3160491,M1-2asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/take?user_id=6660414,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/take?user_id=6660414,,,2,markdown/00719-phy-212-linked-detail-m1-2asy-general-physics-with-calculus-ph-212-400-u2026.md,metadata/00719-phy-212-linked-detail-m1-2asy-general-physics-with-calculus-ph-212-400-u2026.json,4,60,2,0,0,0,4,16,38,M1-2asy | Instructions | Purpose | Instructions,2026-07-08T23:25:51.991Z
00720-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-2asy,2053526,PHY-212,linked_detail,linked_detail,quiz,3160491,Jacob Peterson's Quiz History: M1-2asy,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/history?version=1,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/history?version=1,,,2,markdown/00720-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-2asy.md,metadata/00720-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-2asy.json,1,59,2,0,0,0,1,16,37,M1-2asy Results for Jacob Peterson,2026-07-08T23:25:55.239Z
00721-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160491,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026256,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026256,,,2,markdown/00721-phy-212-linked-detail-unauthorized.md,metadata/00721-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:25:57.490Z
00722-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160491,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026257,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026257,,,2,markdown/00722-phy-212-linked-detail-unauthorized.md,metadata/00722-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:25:59.693Z
00723-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160491,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026258,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026258,,,2,markdown/00723-phy-212-linked-detail-unauthorized.md,metadata/00723-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:01.795Z
00724-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160491,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026259,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026259,,,2,markdown/00724-phy-212-linked-detail-unauthorized.md,metadata/00724-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:03.999Z
00725-phy-212-linked-detail-unauthorized,2053526,PHY-212,linked_detail,linked_detail,quiz,3160491,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59178579,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59178579,,,2,markdown/00725-phy-212-linked-detail-unauthorized.md,metadata/00725-phy-212-linked-detail-unauthorized.json,1,13,2,0,0,0,1,0,0,Access Denied,2026-07-08T23:26:06.694Z
