download_id,object_id,course_id,course_code,source_page_id,source_page_title,source_page_url,text,file_name,canvas_file_id,href,download_attr,read_status,evidence_status,repo_file_path,parsed_markdown_path
dl-phy-212-0242,obj-phy-212-download-119457478,2053526,PHY-212,00606-phy-212-linked-detail-module-3-gravity-learning-materials-general-physics-with-calculus-ph-212-400-u2026,Module 3 | Gravity | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-gravity-%7C-learning-materials?module_item_id=26897002#,Download,Download,119457478,https://canvas.oregonstate.edu/courses/2053526/files/119457478/download?download_frd=1,,indexed_not_read,link_only,,
dl-phy-212-0243,obj-phy-212-download-119457479,2053526,PHY-212,00606-phy-212-linked-detail-module-3-gravity-learning-materials-general-physics-with-calculus-ph-212-400-u2026,Module 3 | Gravity | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-gravity-%7C-learning-materials?module_item_id=26897002#,Download,Download,119457479,https://canvas.oregonstate.edu/courses/2053526/files/119457479/download?download_frd=1,,indexed_not_read,link_only,,
dl-phy-212-0244,obj-phy-212-download-119457479,2053526,PHY-212,00607-phy-212-linked-detail-quiz2-practice-soln-pdf-general-physics-with-calculus-ph-212-400-u2026,quiz2_practice_soln.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/files/119457479?wrap=1,Download quiz2_practice_soln.pdf,quiz2_practice_soln.pdf,119457479,https://canvas.oregonstate.edu/courses/2053526/files/119457479/download?download_frd=1,true,indexed_not_read,link_only,,
dl-phy-212-0245,obj-phy-212-download-119284452,2053526,PHY-212,00711-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/take?user_id=6660414,Download M1-00.pdf,M1-00.pdf,119284452,https://canvas.oregonstate.edu/users/6660414/files/119284452/download?verifier=tdhRrXaJuL3lgDaVYfufXRkHXlGkrpdaExKG1oBJ&download_frd=1,,parsed_file_text,parsed_text,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/PHY-212_119284452_M1-00.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0031-phy-212-119284452.md
dl-phy-212-0246,obj-phy-212-download-119284452,2053526,PHY-212,00712-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-00asy,Jacob Peterson's Quiz History: M1-00asy,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/history?version=1,Download M1-00.pdf,M1-00.pdf,119284452,https://canvas.oregonstate.edu/users/6660414/files/119284452/download?verifier=tdhRrXaJuL3lgDaVYfufXRkHXlGkrpdaExKG1oBJ&download_frd=1,,parsed_file_text,parsed_text,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/PHY-212_119284452_M1-00.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0031-phy-212-119284452.md
dl-phy-212-0247,obj-phy-212-download-119284452,2053526,PHY-212,00713-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001#,Download M1-00.pdf,M1-00.pdf,119284452,https://canvas.oregonstate.edu/users/6660414/files/119284452/download?verifier=tdhRrXaJuL3lgDaVYfufXRkHXlGkrpdaExKG1oBJ&download_frd=1,,parsed_file_text,parsed_text,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/PHY-212_119284452_M1-00.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0031-phy-212-119284452.md
dl-phy-212-0248,obj-phy-212-download-119291668,2053526,PHY-212,00719-phy-212-linked-detail-m1-1asy-general-physics-with-calculus-ph-212-400-u2026,M1-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/take?user_id=6660414,Download M1-01.pdf,M1-01.pdf,119291668,https://canvas.oregonstate.edu/users/6660414/files/119291668/download?verifier=cdD2R6qdibRpUciTWHAs5zvLNXk26R9XpDM5z6h2&download_frd=1,,parsed_file_text,parsed_text,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/PHY-212_119291668_M1-01.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0030-phy-212-119291668.md
dl-phy-212-0249,obj-phy-212-download-119291668,2053526,PHY-212,00720-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-1asy,Jacob Peterson's Quiz History: M1-1asy,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/history?version=1,Download M1-01.pdf,M1-01.pdf,119291668,https://canvas.oregonstate.edu/users/6660414/files/119291668/download?verifier=cdD2R6qdibRpUciTWHAs5zvLNXk26R9XpDM5z6h2&download_frd=1,,parsed_file_text,parsed_text,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/PHY-212_119291668_M1-01.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0030-phy-212-119291668.md
dl-phy-212-0250,obj-phy-212-download-119356772,2053526,PHY-212,00726-phy-212-linked-detail-m1-2asy-general-physics-with-calculus-ph-212-400-u2026,M1-2asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/take?user_id=6660414,M1-2.pdf,M1-2.pdf,119356772,https://canvas.oregonstate.edu/files/119356772/download,,indexed_not_read,link_only,,
dl-phy-212-0251,obj-phy-212-download-119358414,2053526,PHY-212,00734-phy-212-linked-detail-m1-3asy-general-physics-with-calculus-ph-212-400-u2026,M1-3asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/take?user_id=6660414,M1-3.pdf,M1-3.pdf,119358414,https://canvas.oregonstate.edu/files/119358414/download,,indexed_not_read,link_only,,
dl-phy-212-0252,obj-phy-212-download-119358414,2053526,PHY-212,00735-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-3asy,Jacob Peterson's Quiz History: M1-3asy,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/history?version=1,M1-3.pdf,M1-3.pdf,119358414,https://canvas.oregonstate.edu/files/119358414/download,,indexed_not_read,link_only,,
dl-phy-212-0253,obj-phy-212-download-119358458,2053526,PHY-212,00752-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/take?user_id=6660414,M1-5.pdf,M1-5.pdf,119358458,https://canvas.oregonstate.edu/files/119358458/download,,indexed_not_read,link_only,,
dl-phy-212-0254,obj-phy-212-download-119358458,2053526,PHY-212,00753-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5asy,Jacob Peterson's Quiz History: M1-5asy,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/history?version=1,M1-5.pdf,M1-5.pdf,119358458,https://canvas.oregonstate.edu/files/119358458/download,,indexed_not_read,link_only,,
dl-phy-212-0255,obj-phy-212-download-119358458,2053526,PHY-212,00754-phy-212-linked-detail-m1-5asy-general-physics-with-calculus-ph-212-400-u2026,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528#,M1-5.pdf,M1-5.pdf,119358458,https://canvas.oregonstate.edu/files/119358458/download,,indexed_not_read,link_only,,
dl-phy-212-0256,obj-phy-212-download-118706030,2053526,PHY-212,00835-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,Download PH211_Excel-Skills-Ref.xlsx,PH211_Excel-Skills-Ref.xlsx,118706030,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,,indexed_not_read,link_only,,
dl-phy-212-0257,obj-phy-212-download-118706028,2053526,PHY-212,00835-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,Download PH211_Basic-Excel-Workflows.pptx,PH211_Basic-Excel-Workflows.pptx,118706028,https://canvas.oregonstate.edu/courses/2053526/files/118706028/download?download_frd=1,,indexed_not_read,link_only,,
dl-phy-212-0258,obj-phy-212-download-118706032,2053526,PHY-212,00835-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,Download PH211_DATA_time-distance.txt,PH211_DATA_time-distance.txt,118706032,https://canvas.oregonstate.edu/courses/2053526/files/118706032/download?download_frd=1,,indexed_not_read,link_only,,
dl-phy-212-0259,obj-phy-212-download-118706030,2053526,PHY-212,00835-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,Download PH211_Excel-Skills-Ref.xlsx,PH211_Excel-Skills-Ref.xlsx,118706030,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,,indexed_not_read,link_only,,
dl-phy-212-0260,obj-phy-212-download-118706035,2053526,PHY-212,00835-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,Download PH211_Excel-Data-Analysis.pptx,PH211_Excel-Data-Analysis.pptx,118706035,https://canvas.oregonstate.edu/courses/2053526/files/118706035/download?download_frd=1,,indexed_not_read,link_only,,
dl-phy-212-0261,obj-phy-212-download-118706030,2053526,PHY-212,00835-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,Download PH211_Excel-Skills-Ref.xlsx,PH211_Excel-Skills-Ref.xlsx,118706030,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,,indexed_not_read,link_only,,
dl-phy-212-0262,obj-phy-212-download-118706030,2053526,PHY-212,00835-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,Download PH211_Excel-Skills-Ref.xlsx,PH211_Excel-Skills-Ref.xlsx,118706030,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,,indexed_not_read,link_only,,
dl-phy-212-0263,obj-phy-212-download-118706027,2053526,PHY-212,00835-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,Download PH211_Excel-Derivitives-Integrals.pptx,PH211_Excel-Derivitives-Integrals.pptx,118706027,https://canvas.oregonstate.edu/courses/2053526/files/118706027/download?download_frd=1,,indexed_not_read,link_only,,
dl-phy-212-0264,obj-phy-212-download-119497374,2053526,PHY-212,00882-phy-212-linked-detail-torsion-pendulum-instructions-general-physics-with-calculus-ph-212-400-u2026,Torsion Pendulum Instructions: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/torsion-pendulum-instructions,Download lightly damped pendulum practice data.txt,lightly damped pendulum practice data.txt,119497374,https://canvas.oregonstate.edu/courses/2053526/files/119497374/download?download_frd=1,,indexed_not_read,link_only,,
dl-phy-212-0265,obj-phy-212-download-119497374,2053526,PHY-212,00883-phy-212-linked-detail-simple-pendulum-instructions-general-physics-with-calculus-ph-212-400-u2026,Simple Pendulum Instructions: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/simple-pendulum-instructions,Download lightly damped pendulum practice data.txt,lightly damped pendulum practice data.txt,119497374,https://canvas.oregonstate.edu/courses/2053526/files/119497374/download?download_frd=1,,indexed_not_read,link_only,,
dl-phy-212-0266,obj-phy-212-download-119497374,2053526,PHY-212,00897-phy-212-linked-detail-lightly-damped-pendulum-practice-data-txt-general-physics-with-calculus-ph-212-400-u2026,lightly damped pendulum practice data.txt: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/files/119497374?wrap=1,Download lightly damped pendulum practice data.txt,lightly damped pendulum practice data.txt,119497374,https://canvas.oregonstate.edu/courses/2053526/files/119497374/download?download_frd=1,true,indexed_not_read,link_only,,
