download_manifest_id,download_id,course_id,course_code,object_id,file_name,canvas_file_id,href,source_page_id,source_page_title,source_page_url,read_status,execute_status,repo_file_path,parsed_markdown_path,suggested_action
download-0085,dl-phy-212-0085,2053526,PHY-212,obj-phy-212-download-119256249,first day overview.pdf,119256249,https://canvas.oregonstate.edu/courses/2053526/files/119256249/download?download_frd=1,00285-phy-212-module-item-first-day-overview-pdf-general-physics-with-calculus-ph-212-400-u2026,first day overview.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/files/119256249?module_item_id=26997777,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/PHY-212_119256249_ph212_first day overview.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0032-phy-212-119256249.md,Parsed file text is attached as evidence.
download-0086,dl-phy-212-0086,2053526,PHY-212,obj-phy-212-download-118705966,Quiz 1 practice,118705966,https://canvas.oregonstate.edu/courses/2053526/files/118705966/download?download_frd=1,00293-phy-212-module-item-module-1-circular-motion-learning-materials-general-physics-with-calculus-ph-212-400-u2026,Module 1 | Circular Motion | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/module-1-%7C-circular-motion-%7C-learning-materials?module_item_id=26896959,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0087,dl-phy-212-0087,2053526,PHY-212,obj-phy-212-download-118705439,Quiz 1 practice solutions,118705439,https://canvas.oregonstate.edu/courses/2053526/files/118705439/download?download_frd=1,00293-phy-212-module-item-module-1-circular-motion-learning-materials-general-physics-with-calculus-ph-212-400-u2026,Module 1 | Circular Motion | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/module-1-%7C-circular-motion-%7C-learning-materials?module_item_id=26896959,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0088,dl-phy-212-0088,2053526,PHY-212,obj-phy-212-download-119307451,Download,119307451,https://canvas.oregonstate.edu/courses/2053526/files/119307451/download?download_frd=1,00299-phy-212-module-item-lab-2-instructions-general-physics-with-calculus-ph-212-400-u2026,Lab 2 Instructions: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/lab-2-instructions-2?module_item_id=26896965,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0089,dl-phy-212-0089,2053526,PHY-212,obj-phy-212-download-118706030,PH211_Excel-Skills-Ref.xlsx,118706030,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,00308-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0090,dl-phy-212-0090,2053526,PHY-212,obj-phy-212-download-118706028,PH211_Basic-Excel-Workflows.pptx,118706028,https://canvas.oregonstate.edu/courses/2053526/files/118706028/download?download_frd=1,00308-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0091,dl-phy-212-0091,2053526,PHY-212,obj-phy-212-download-118706032,PH211_DATA_time-distance.txt,118706032,https://canvas.oregonstate.edu/courses/2053526/files/118706032/download?download_frd=1,00308-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0092,dl-phy-212-0092,2053526,PHY-212,obj-phy-212-download-118706030,PH211_Excel-Skills-Ref.xlsx,118706030,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,00308-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0093,dl-phy-212-0093,2053526,PHY-212,obj-phy-212-download-118706035,PH211_Excel-Data-Analysis.pptx,118706035,https://canvas.oregonstate.edu/courses/2053526/files/118706035/download?download_frd=1,00308-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/PHY-212_119256264_ph212_syllabus_U2026.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0033-phy-212-119256264.md,Parsed file text is attached as evidence.
download-0094,dl-phy-212-0094,2053526,PHY-212,obj-phy-212-download-118706030,PH211_Excel-Skills-Ref.xlsx,118706030,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,00308-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/PHY-212_118705575_Proctorio Guide.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0003-phy-212-118705575.md,Parsed file text is attached as evidence.
download-0095,dl-phy-212-0095,2053526,PHY-212,obj-phy-212-download-118706030,PH211_Excel-Skills-Ref.xlsx,118706030,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,00308-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/PHY-212_118705575_Proctorio Guide.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0003-phy-212-118705575.md,Parsed file text is attached as evidence.
download-0096,dl-phy-212-0096,2053526,PHY-212,obj-phy-212-download-118706027,PH211_Excel-Derivitives-Integrals.pptx,118706027,https://canvas.oregonstate.edu/courses/2053526/files/118706027/download?download_frd=1,00308-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/PHY-212_119256249_ph212_first day overview.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0032-phy-212-119256249.md,Parsed file text is attached as evidence.
download-0097,dl-phy-212-0097,2053526,PHY-212,obj-phy-212-download-119457478,Quiz 2 practice,119457478,https://canvas.oregonstate.edu/courses/2053526/files/119457478/download?download_frd=1,00310-phy-212-module-item-module-3-gravity-learning-materials-general-physics-with-calculus-ph-212-400-u2026,Module 3 | Gravity | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-gravity-%7C-learning-materials?module_item_id=26897002,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/PHY-212_119291668_M1-01.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0030-phy-212-119291668.md,Parsed file text is attached as evidence.
download-0098,dl-phy-212-0098,2053526,PHY-212,obj-phy-212-download-119457479,Quiz 2 practice solutions,119457479,https://canvas.oregonstate.edu/courses/2053526/files/119457479/download?download_frd=1,00310-phy-212-module-item-module-3-gravity-learning-materials-general-physics-with-calculus-ph-212-400-u2026,Module 3 | Gravity | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-gravity-%7C-learning-materials?module_item_id=26897002,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/PHY-212_119284452_M1-00.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0031-phy-212-119284452.md,Parsed file text is attached as evidence.
download-0099,dl-mth-252-0099,2080857,MTH-252,obj-mth-252-download-119223581,WHW1-Key.pdf,119223581,https://canvas.oregonstate.edu/courses/2080857/files/119223581/download?download_frd=1,00343-mth-252-linked-detail-whw1-key-pdf-integral-calculus-mth-252z-400-u2026,WHW1-Key.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223581?module_item_id=26982502#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0100,dl-mth-252-0100,2080857,MTH-252,obj-mth-252-download-119223582,WHW2-Key.pdf,119223582,https://canvas.oregonstate.edu/courses/2080857/files/119223582/download?download_frd=1,00344-mth-252-linked-detail-whw2-key-pdf-integral-calculus-mth-252z-400-u2026,WHW2-Key.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223582?module_item_id=26982503#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0101,dl-mth-252-0101,2080857,MTH-252,obj-mth-252-download-119223584,WHW3-Key.pdf,119223584,https://canvas.oregonstate.edu/courses/2080857/files/119223584/download?download_frd=1,00345-mth-252-linked-detail-whw3-key-pdf-integral-calculus-mth-252z-400-u2026,WHW3-Key.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223584?module_item_id=26982504#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0102,dl-mth-252-0102,2080857,MTH-252,obj-mth-252-download-119353385,MTH 252Z-400 Syllabus U26 Gilliam-1.pdf,119353385,https://canvas.oregonstate.edu/courses/2080857/files/119353385/download?download_frd=1,00346-mth-252-linked-detail-mth-252z-400-syllabus-u26-gilliam-1-pdf-integral-calculus-mth-252z-400-u2026,MTH 252Z-400 Syllabus U26 Gilliam-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119353385?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0103,dl-mth-252-0103,2080857,MTH-252,obj-mth-252-download-119353385,MTH 252Z-400 Syllabus U26 Gilliam-1.pdf,119353385,https://canvas.oregonstate.edu/courses/2080857/files/119353385/download?download_frd=1,00347-mth-252-linked-detail-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,Syllabus and Calendar (as of 7/05) --> Both Sections 400 and 401: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/pages/syllabus-and-calendar-as-of-7-slash-05-%3E-both-sections-400-and-401?module_item_id=26982522#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0104,dl-mth-252-0104,2080857,MTH-252,obj-mth-252-download-119353386,MTH 252Z-401 Syllabus U26 Gilliam-1.pdf,119353386,https://canvas.oregonstate.edu/courses/2080857/files/119353386/download?download_frd=1,00347-mth-252-linked-detail-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,Syllabus and Calendar (as of 7/05) --> Both Sections 400 and 401: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/pages/syllabus-and-calendar-as-of-7-slash-05-%3E-both-sections-400-and-401?module_item_id=26982522#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0105,dl-mth-252-0105,2080857,MTH-252,obj-mth-252-download-119246095,MTH-252-Online-Course-Calendar.pdf,119246095,https://canvas.oregonstate.edu/courses/2080857/files/119246095/download?download_frd=1,00347-mth-252-linked-detail-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,Syllabus and Calendar (as of 7/05) --> Both Sections 400 and 401: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/pages/syllabus-and-calendar-as-of-7-slash-05-%3E-both-sections-400-and-401?module_item_id=26982522#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119246095_MTH-252-Online-Course-Calendar.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0012-mth-252-119246095.md,Parsed file text is attached as evidence.
download-0106,dl-mth-252-0106,2080857,MTH-252,obj-mth-252-download-119353386,MTH 252Z-401 Syllabus U26 Gilliam-1.pdf,119353386,https://canvas.oregonstate.edu/courses/2080857/files/119353386/download?download_frd=1,00348-mth-252-linked-detail-mth-252z-401-syllabus-u26-gilliam-1-pdf-integral-calculus-mth-252z-400-u2026,MTH 252Z-401 Syllabus U26 Gilliam-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119353386?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0107,dl-mth-252-0107,2080857,MTH-252,obj-mth-252-download-119246095,MTH-252-Online-Course-Calendar.pdf,119246095,https://canvas.oregonstate.edu/courses/2080857/files/119246095/download?download_frd=1,00349-mth-252-linked-detail-mth-252-online-course-calendar-pdf-integral-calculus-mth-252z-400-u2026,MTH-252-Online-Course-Calendar.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119246095?wrap=1,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119246095_MTH-252-Online-Course-Calendar.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0012-mth-252-119246095.md,Parsed file text is attached as evidence.
download-0108,dl-mth-252-0108,2080857,MTH-252,obj-mth-252-download-119223565,Achieve Registration Process_v3.pdf,119223565,https://canvas.oregonstate.edu/courses/2080857/files/119223565/download?download_frd=1,00350-mth-252-linked-detail-achieve-registration-process-v3-pdf-integral-calculus-mth-252z-400-u2026,Achieve Registration Process_v3.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223565?module_item_id=26982524#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223565_Achieve Registration Process_v3.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0022-mth-252-119223565.md,Parsed file text is attached as evidence.
download-0109,dl-mth-252-0109,2080857,MTH-252,obj-mth-252-download-119223484,MLC Hours.pdf,119223484,https://canvas.oregonstate.edu/courses/2080857/files/119223484/download?download_frd=1,00352-mth-252-linked-detail-mlc-hours-pdf-integral-calculus-mth-252z-400-u2026,MLC Hours.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223484?module_item_id=26982536#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223484_MLC Hours.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0025-mth-252-119223484.md,Parsed file text is attached as evidence.
download-0110,dl-mth-252-0110,2080857,MTH-252,obj-mth-252-download-119223553,252-Lecture-1.1-to-ME1.pdf,119223553,https://canvas.oregonstate.edu/courses/2080857/files/119223553/download?download_frd=1,00356-mth-252-linked-detail-252-lecture-1-1-to-me1-pdf-integral-calculus-mth-252z-400-u2026,252-Lecture-1.1-to-ME1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223553?module_item_id=26982546#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223553_252-Lecture-1.1-to-ME1.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0024-mth-252-119223553.md,Parsed file text is attached as evidence.
download-0111,dl-mth-252-0111,2080857,MTH-252,obj-mth-252-download-119363995,ME1-U26-Template.pdf,119363995,https://canvas.oregonstate.edu/courses/2080857/files/119363995/download?download_frd=1,00364-mth-252-linked-detail-me1-u26-template-pdf-integral-calculus-mth-252z-400-u2026,ME1-U26-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119363995?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0112,dl-mth-252-0112,2080857,MTH-252,obj-mth-252-download-119223514,Unit-1-Student-Study-Guide.pdf,119223514,https://canvas.oregonstate.edu/courses/2080857/files/119223514/download?download_frd=1,00365-mth-252-linked-detail-unit-1-student-study-guide-pdf-integral-calculus-mth-252z-400-u2026,Unit-1-Student-Study-Guide.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223514?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0113,dl-mth-252-0113,2080857,MTH-252,obj-mth-252-download-119223497,Unit-1-Student-Study-Guide-Key.pdf,119223497,https://canvas.oregonstate.edu/courses/2080857/files/119223497/download?download_frd=1,00366-mth-252-linked-detail-unit-1-student-study-guide-key-pdf-integral-calculus-mth-252z-400-u2026,Unit-1-Student-Study-Guide-Key.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223497?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0114,dl-mth-252-0114,2080857,MTH-252,obj-mth-252-download-119223594,252-Lecture-1.3-to-ME2.pdf,119223594,https://canvas.oregonstate.edu/courses/2080857/files/119223594/download?download_frd=1,00368-mth-252-linked-detail-252-lecture-1-3-to-me2-pdf-integral-calculus-mth-252z-400-u2026,252-Lecture-1.3-to-ME2.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223594?module_item_id=26982565#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223594_252-Lecture-1.3-to-ME2.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0021-mth-252-119223594.md,Parsed file text is attached as evidence.
download-0115,dl-mth-252-0115,2080857,MTH-252,obj-mth-252-download-119223574,WHW3-Template-1.pdf,119223574,https://canvas.oregonstate.edu/courses/2080857/files/119223574/download?download_frd=1,00370-mth-252-linked-detail-whw3-template-1-pdf-integral-calculus-mth-252z-400-u2026,WHW3-Template-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223574?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0116,dl-mth-252-0116,2080857,MTH-252,obj-mth-252-download-119223574,WHW3-Template-1.pdf,119223574,https://canvas.oregonstate.edu/courses/2080857/files/119223574/download?download_frd=1,00371-mth-252-linked-detail-module-3-written-homework-whw-3-3-hours,Module 3 — Written Homework (WHW 3) 🕓 3 hours,https://canvas.oregonstate.edu/courses/2080857/assignments/10586056?module_item_id=26982568#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0117,dl-mth-252-0117,2080857,MTH-252,obj-mth-252-download-119223594,252-Lecture-1.3-to-ME2.pdf,119223594,https://canvas.oregonstate.edu/courses/2080857/files/119223594/download?download_frd=1,00377-mth-252-linked-detail-252-lecture-1-3-to-me2-pdf-integral-calculus-mth-252z-400-u2026,252-Lecture-1.3-to-ME2.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223594?module_item_id=26982574#,parsed_file_text,downloaded_and_parsed,/Users/jake/Developer/SU26/canvas/indexer/output/downloaded_files/MTH-252_119223594_252-Lecture-1.3-to-ME2.pdf,/Users/jake/Developer/SU26/canvas/indexer/output/parsed_files/captured-0021-mth-252-119223594.md,Parsed file text is attached as evidence.
download-0118,dl-mth-252-0118,2080857,MTH-252,obj-mth-252-download-119223566,WHW4-Template-1.pdf,119223566,https://canvas.oregonstate.edu/courses/2080857/files/119223566/download?download_frd=1,00384-mth-252-linked-detail-whw4-template-1-pdf-integral-calculus-mth-252z-400-u2026,WHW4-Template-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223566?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0119,dl-mth-252-0119,2080857,MTH-252,obj-mth-252-download-119223525,WHW4-Template.pdf,119223525,https://canvas.oregonstate.edu/courses/2080857/files/119223525/download?download_frd=1,00385-mth-252-linked-detail-whw4-template-pdf-integral-calculus-mth-252z-400-u2026,WHW4-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223525?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0120,dl-mth-252-0120,2080857,MTH-252,obj-mth-252-download-119223566,WHW4-Template-1.pdf,119223566,https://canvas.oregonstate.edu/courses/2080857/files/119223566/download?download_frd=1,00386-mth-252-linked-detail-module-4-written-homework-whw-4-3-hours,Module 4 — Written Homework (WHW 4) 🕓 3 hours,https://canvas.oregonstate.edu/courses/2080857/assignments/10586057?module_item_id=26982580#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0121,dl-mth-252-0121,2080857,MTH-252,obj-mth-252-download-119223587,ME2-W26-Template.pdf,119223587,https://canvas.oregonstate.edu/courses/2080857/files/119223587/download?download_frd=1,00390-mth-252-linked-detail-me2-w26-template-pdf-integral-calculus-mth-252z-400-u2026,ME2-W26-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223587?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0122,dl-mth-252-0122,2080857,MTH-252,obj-mth-252-download-119223588,ME2-W26-Template-1.pdf,119223588,https://canvas.oregonstate.edu/courses/2080857/files/119223588/download?download_frd=1,00391-mth-252-linked-detail-me2-w26-template-1-pdf-integral-calculus-mth-252z-400-u2026,ME2-W26-Template-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223588?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0123,dl-mth-252-0123,2080857,MTH-252,obj-mth-252-download-119223496,Unit-2-Student-Study-Guide.pdf,119223496,https://canvas.oregonstate.edu/courses/2080857/files/119223496/download?download_frd=1,00392-mth-252-linked-detail-unit-2-student-study-guide-pdf-integral-calculus-mth-252z-400-u2026,Unit-2-Student-Study-Guide.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223496?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0124,dl-mth-252-0124,2080857,MTH-252,obj-mth-252-download-119223585,U2-SG-Partial-Key.pdf,119223585,https://canvas.oregonstate.edu/courses/2080857/files/119223585/download?download_frd=1,00393-mth-252-linked-detail-u2-sg-partial-key-pdf-integral-calculus-mth-252z-400-u2026,U2-SG-Partial-Key.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),https://canvas.oregonstate.edu/courses/2080857/files/119223585?wrap=1,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0125,dl-mth-252-0125,2080857,MTH-252,obj-mth-252-download-119223587,ME2-W26-Template.pdf,119223587,https://canvas.oregonstate.edu/courses/2080857/files/119223587/download?download_frd=1,00395-mth-252-linked-detail-mini-exam-2-no-calculators-on-this-exam,Mini-Exam 2 --> No Calculators on this Exam,https://canvas.oregonstate.edu/courses/2080857/assignments/10586048?module_item_id=26982585#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0126,dl-mth-252-0126,2080857,MTH-252,obj-mth-252-download-119223588,ME2-W26-Template-1.pdf,119223588,https://canvas.oregonstate.edu/courses/2080857/files/119223588/download?download_frd=1,00395-mth-252-linked-detail-mini-exam-2-no-calculators-on-this-exam,Mini-Exam 2 --> No Calculators on this Exam,https://canvas.oregonstate.edu/courses/2080857/assignments/10586048?module_item_id=26982585#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0127,dl-mth-252-0127,2080857,MTH-252,obj-mth-252-download-119223496,Unit-2-Student-Study-Guide.pdf,119223496,https://canvas.oregonstate.edu/courses/2080857/files/119223496/download?download_frd=1,00395-mth-252-linked-detail-mini-exam-2-no-calculators-on-this-exam,Mini-Exam 2 --> No Calculators on this Exam,https://canvas.oregonstate.edu/courses/2080857/assignments/10586048?module_item_id=26982585#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0128,dl-mth-252-0128,2080857,MTH-252,obj-mth-252-download-119223585,U2-SG-Partial-Key.pdf,119223585,https://canvas.oregonstate.edu/courses/2080857/files/119223585/download?download_frd=1,00395-mth-252-linked-detail-mini-exam-2-no-calculators-on-this-exam,Mini-Exam 2 --> No Calculators on this Exam,https://canvas.oregonstate.edu/courses/2080857/assignments/10586048?module_item_id=26982585#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
download-0129,dl-mth-252-0129,2080857,MTH-252,obj-mth-252-download-99187575,IVP-Wksht1.pdf,99187575,https://canvas.oregonstate.edu/courses/1918585/files/99187575/download?download_frd=1,00395-mth-252-linked-detail-mini-exam-2-no-calculators-on-this-exam,Mini-Exam 2 --> No Calculators on this Exam,https://canvas.oregonstate.edu/courses/2080857/assignments/10586048?module_item_id=26982585#,indexed_not_read,queued_not_executed,,,"Download binary, parse text/tables, attach parsed evidence, then re-run indexer."
