manual_review_id,review_item_id,suspicion_id,course_id,course_code,review_state,next_action_type,severity,category,status,object_id,task_id,module_id,module_item_id,page_id,title,source_url,related_url,evidence_id,review_id,override_id,override_status,suggested_action,detail
manual-00001,ri-00004,sus-00004,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982660,task-00056-mth-252-external-tool-application-area-under-curve-distance-links-to-an-external-site,mod-mth-252-020-1-1-approximating-area-under-the-curve,mi-mth-252-26982660,,Application: Area under curve: Distance Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/DZZd1qo1n2A,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00002,ri-00005,sus-00005,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982661,task-00060-mth-252-external-tool-area-under-curve-more-rectangles-links-to-an-external-site,mod-mth-252-020-1-1-approximating-area-under-the-curve,mi-mth-252-26982661,,"Area under curve, more rectangles Links to an external site.",https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/B8WYjWiw5YM,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00003,ri-00006,sus-00006,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982662,task-00057-mth-252-external-tool-application-area-under-the-graph-table-links-to-an-external-site,mod-mth-252-020-1-1-approximating-area-under-the-curve,mi-mth-252-26982662,,"Application: Area under the graph, table Links to an external site.",https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/_lNM3EZhByw,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00004,ri-00007,sus-00007,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982663,task-00061-mth-252-external-tool-area-under-curve-left-sum-links-to-an-external-site,mod-mth-252-020-1-1-approximating-area-under-the-curve,mi-mth-252-26982663,,Area under curve: Left Sum Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/v9WTXqKgg7I,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00005,ri-00008,sus-00008,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982664,task-00062-mth-252-external-tool-area-under-curve-right-sum-links-to-an-external-site,mod-mth-252-020-1-1-approximating-area-under-the-curve,mi-mth-252-26982664,,Area under curve: Right Sum Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/BvwyTXeuLS0,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00006,ri-00009,sus-00009,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982665,task-00099-mth-252-external-tool-midpoint-rule-1-links-to-an-external-site,mod-mth-252-020-1-1-approximating-area-under-the-curve,mi-mth-252-26982665,,Midpoint rule 1 Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/GIiRh4V9GvI,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00007,ri-00010,sus-00010,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982666,task-00100-mth-252-external-tool-midpoint-rule-2-links-to-an-external-site,mod-mth-252-020-1-1-approximating-area-under-the-curve,mi-mth-252-26982666,,Midpoint rule 2 Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/LmVPqLOPsqc,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00008,ri-00011,sus-00011,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982667,task-00101-mth-252-external-tool-midpoint-rule-with-table-links-to-an-external-site,mod-mth-252-020-1-1-approximating-area-under-the-curve,mi-mth-252-26982667,,Midpoint rule with table Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/5FYkXyyTnUE,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00009,ri-00012,sus-00012,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982668,task-00104-mth-252-external-tool-riemann-sums-right-sum-links-to-an-external-site,mod-mth-252-021-1-2-definite-integrals,mi-mth-252-26982668,,Riemann sums: Right Sum Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/PjiB_-cVly0,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00010,ri-00013,sus-00013,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982669,task-00093-mth-252-external-tool-intro-definite-integral-links-to-an-external-site,mod-mth-252-021-1-2-definite-integrals,mi-mth-252-26982669,,Intro: Definite Integral Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/VDOBMZRWxmw,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00011,ri-00014,sus-00014,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982670,task-00075-mth-252-external-tool-definite-integral-using-geometry-links-to-an-external-site,mod-mth-252-021-1-2-definite-integrals,mi-mth-252-26982670,,Definite integral: Using geometry Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/jTjrLTEQEws,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00012,ri-00015,sus-00015,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982671,task-00073-mth-252-external-tool-definite-integral-setting-up-the-integral-links-to-an-external-site,mod-mth-252-021-1-2-definite-integrals,mi-mth-252-26982671,,Definite integral: Setting up the integral Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/6pQUsnRKxSg,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00013,ri-00016,sus-00016,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982672,task-00068-mth-252-external-tool-convert-riemann-sum-to-integrals-links-to-an-external-site,mod-mth-252-021-1-2-definite-integrals,mi-mth-252-26982672,,Convert Riemann sum to integrals Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/FZKRsD9FqU4,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00014,ri-00017,sus-00017,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982673,task-00072-mth-252-external-tool-definite-integral-properties-continued-links-to-an-external-site,mod-mth-252-021-1-2-definite-integrals,mi-mth-252-26982673,,Definite integral: Properties continued Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/UgUKjUAkwN8,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00015,ri-00018,sus-00018,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982674,task-00076-mth-252-external-tool-definite-integrals-properties-links-to-an-external-site,mod-mth-252-021-1-2-definite-integrals,mi-mth-252-26982674,,Definite integrals: Properties Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/ycOZVVVXHvM,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00016,ri-00019,sus-00019,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982675,task-00071-mth-252-external-tool-definite-integral-intro-and-application-links-to-an-external-site,mod-mth-252-021-1-2-definite-integrals,mi-mth-252-26982675,,Definite integral: Intro and application Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/HnZTll3OmIc,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00017,ri-00020,sus-00020,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982676,task-00070-mth-252-external-tool-definite-integral-function-plus-constant-links-to-an-external-site,mod-mth-252-021-1-2-definite-integrals,mi-mth-252-26982676,,Definite integral: Function plus constant Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/kmnvYAS409s,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00018,ri-00021,sus-00021,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982677,task-00069-mth-252-external-tool-definite-integral-constant-function-links-to-an-external-site,mod-mth-252-021-1-2-definite-integrals,mi-mth-252-26982677,,Definite integral: Constant*function Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/csjUDj6HMpc,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00019,ri-00022,sus-00022,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982678,task-00074-mth-252-external-tool-definite-integral-trig-links-to-an-external-site,mod-mth-252-021-1-2-definite-integrals,mi-mth-252-26982678,,Definite integral: Trig Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/itmNYsvNiHs,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00020,ri-00023,sus-00023,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982679,task-00085-mth-252-external-tool-fundamental-theorem-of-calc-ftoc-area-function-links-to-an-external-site,mod-mth-252-022-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,mi-mth-252-26982679,,Fundamental Theorem of Calc (FToC): Area function Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/jyRdHbHeUuU,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00021,ri-00024,sus-00024,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982680,task-00059-mth-252-prep-reading-area-accumulation-graph-analysis-openstax-specific-links-to-an-external-site,mod-mth-252-022-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,mi-mth-252-26982680,,Area Accumulation Graph Analysis (OpenStax Specific) Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/yjJ1JIvX7t4,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00022,ri-00025,sus-00025,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982681,task-00086-mth-252-external-tool-fundamental-theorem-of-calc-ftoc-definite-integrals-links-to-an-external-site,mod-mth-252-022-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,mi-mth-252-26982681,,Fundamental Theorem of Calc (FToC): Definite integrals Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/ZTqEj1NyGPw,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00023,ri-00026,sus-00026,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982682,task-00083-mth-252-external-tool-ftoc-setup-and-solve-links-to-an-external-site,mod-mth-252-022-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,mi-mth-252-26982682,,FToC: Setup and solve Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/YE9jpfxEFYk,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00024,ri-00027,sus-00027,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982683,task-00080-mth-252-external-tool-ftoc-example-links-to-an-external-site,mod-mth-252-022-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,mi-mth-252-26982683,,FToC: Example Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/gJtkTRjqM6I,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00025,ri-00028,sus-00028,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982684,task-00082-mth-252-external-tool-ftoc-polynomial-example-links-to-an-external-site,mod-mth-252-022-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,mi-mth-252-26982684,,FToC: Polynomial example Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/X5ke8bUiiQM,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00026,ri-00029,sus-00029,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982685,task-00084-mth-252-external-tool-ftoc-trig-example-links-to-an-external-site,mod-mth-252-022-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,mi-mth-252-26982685,,FToC: Trig example Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/GwOhAkU-A0M,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00027,ri-00030,sus-00030,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982686,task-00081-mth-252-external-tool-ftoc-example-using-area-links-to-an-external-site,mod-mth-252-022-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,mi-mth-252-26982686,,FToC: Example using area Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/zdWBJTOfdiM,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00028,ri-00031,sus-00031,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982687,task-00116-mth-252-external-tool-the-antiderivative-1-links-to-an-external-site,mod-mth-252-022-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,mi-mth-252-26982687,,The antiderivative 1 Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/US8p_qO4Or8,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00029,ri-00032,sus-00032,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982688,task-00117-mth-252-external-tool-the-antiderivative-2-links-to-an-external-site,mod-mth-252-022-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,mi-mth-252-26982688,,The antiderivative 2 Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/0s4_ojV_HNY,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00030,ri-00033,sus-00033,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982689,task-00115-mth-252-external-tool-the-antiderivative-trig-links-to-an-external-site,mod-mth-252-022-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,mi-mth-252-26982689,,The antiderivative (trig) Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/7TPVm_DwsYE,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00031,ri-00034,sus-00034,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982690,task-00078-mth-252-external-tool-find-antiderivative-2-links-to-an-external-site,mod-mth-252-022-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,mi-mth-252-26982690,,Find antiderivative 2 Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/-_FJ1V5_Fcc,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00032,ri-00035,sus-00035,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982691,task-00079-mth-252-external-tool-find-antiderivative-3-links-to-an-external-site,mod-mth-252-022-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,mi-mth-252-26982691,,Find antiderivative 3 Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/KM61G41NKGY,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00033,ri-00036,sus-00036,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982692,task-00065-mth-252-external-tool-average-value-of-a-function-links-to-an-external-site,mod-mth-252-023-1-3-continued-working-with-integrals,mi-mth-252-26982692,,Average value of a function Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/2ikYbP6DpzE,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00034,ri-00037,sus-00037,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982693,task-00067-mth-252-external-tool-average-value-find-c-value-s-alta-specific-links-to-an-external-site,mod-mth-252-023-1-3-continued-working-with-integrals,mi-mth-252-26982693,,Average Value: Find C Value(s) (Alta Specific) Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/20XiiJFlgd0,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00035,ri-00038,sus-00038,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982694,task-00066-mth-252-external-tool-average-value-of-f-continued-links-to-an-external-site,mod-mth-252-023-1-3-continued-working-with-integrals,mi-mth-252-26982694,,Average value of f continued Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/3BxBjhsoF6o,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00036,ri-00039,sus-00039,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982695,task-00064-mth-252-external-tool-average-temperature-links-to-an-external-site,mod-mth-252-023-1-3-continued-working-with-integrals,mi-mth-252-26982695,,Average temperature Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/ba7HOTlDBec,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00037,ri-00040,sus-00040,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982696,task-00058-mth-252-external-tool-application-average-value-of-investment-links-to-an-external-site,mod-mth-252-023-1-3-continued-working-with-integrals,mi-mth-252-26982696,,Application: Average value of investment Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/80fxxec6ihM,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00038,ri-00041,sus-00041,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982697,task-00094-mth-252-external-tool-intro-net-change-theorem-links-to-an-external-site,mod-mth-252-024-1-4-integration-formulas-and-net-change,mi-mth-252-26982697,,Intro: Net change theorem Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/EivFp4mscX4,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00039,ri-00042,sus-00042,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982698,task-00102-mth-252-external-tool-net-change-in-population-links-to-an-external-site,mod-mth-252-024-1-4-integration-formulas-and-net-change,mi-mth-252-26982698,,Net change in population Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/jX2MPRxtTwE,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00040,ri-00043,sus-00043,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982699,task-00103-mth-252-external-tool-net-displacement-at-time-t-alta-specific-links-to-an-external-site,mod-mth-252-024-1-4-integration-formulas-and-net-change,mi-mth-252-26982699,,Net Displacement at Time t (Alta Specific) Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/HLYafwRnYyk,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00041,ri-00044,sus-00044,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982700,task-00063-mth-252-external-tool-area-under-the-curve-interpretation-velocity-links-to-an-external-site,mod-mth-252-024-1-4-integration-formulas-and-net-change,mi-mth-252-26982700,,"Area under the curve: Interpretation, velocity Links to an external site.",https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/Z_OHgubPJKA,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00042,ri-00045,sus-00045,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982701,task-00118-mth-252-external-tool-velocity-example-1-links-to-an-external-site,mod-mth-252-024-1-4-integration-formulas-and-net-change,mi-mth-252-26982701,,Velocity example 1 Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/VS2CEu6qbUg,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00043,ri-00046,sus-00046,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982702,task-00087-mth-252-external-tool-future-value-links-to-an-external-site,mod-mth-252-024-1-4-integration-formulas-and-net-change,mi-mth-252-26982702,,Future value Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/rlyoHQn8eSY,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00044,ri-00047,sus-00047,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982703,task-00092-mth-252-external-tool-integration-odd-even-functions-links-to-an-external-site,mod-mth-252-024-1-4-integration-formulas-and-net-change,mi-mth-252-26982703,,Integration: Odd/Even functions Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/gxcZ80pWOx0,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00045,ri-00048,sus-00048,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982704,task-00091-mth-252-external-tool-integration-odd-even-function-continued-links-to-an-external-site,mod-mth-252-024-1-4-integration-formulas-and-net-change,mi-mth-252-26982704,,Integration: Odd/Even function continued Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/MKM_E81rFII,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00046,ri-00049,sus-00049,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982705,task-00098-mth-252-external-tool-intro-substitution-links-to-an-external-site,mod-mth-252-025-1-5-substitution-u-sub,mi-mth-252-26982705,,Intro. Substitution Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/568hUU4beuk,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00047,ri-00050,sus-00050,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982706,task-00097-mth-252-external-tool-intro-substitution-continued-links-to-an-external-site,mod-mth-252-025-1-5-substitution-u-sub,mi-mth-252-26982706,,Intro. Substitution continued Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/3MbdmYeYB_I,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00048,ri-00051,sus-00051,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982707,task-00111-mth-252-external-tool-substitution-with-definite-integrals-links-to-an-external-site,mod-mth-252-025-1-5-substitution-u-sub,mi-mth-252-26982707,,Substitution with definite integrals Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/emRDaSYCLMs,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00049,ri-00052,sus-00052,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982708,task-00108-mth-252-external-tool-substitution-example-rational-function-links-to-an-external-site,mod-mth-252-025-1-5-substitution-u-sub,mi-mth-252-26982708,,Substitution example: Rational function Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/hauyUjzRTos,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00050,ri-00053,sus-00053,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982709,task-00106-mth-252-external-tool-substitution-example-exponential-links-to-an-external-site,mod-mth-252-025-1-5-substitution-u-sub,mi-mth-252-26982709,,Substitution example: Exponential Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/YvrmGNyHs90,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00051,ri-00054,sus-00054,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982710,task-00110-mth-252-external-tool-substitution-example-trig-links-to-an-external-site,mod-mth-252-025-1-5-substitution-u-sub,mi-mth-252-26982710,,Substitution example: Trig Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/YvrmGNyHs90,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
manual-00052,ri-00055,sus-00055,2080857,MTH-252,needs_manual_decision,manual_review,medium,module_crosscheck,module_item_external_unvisited,obj-mth-252-external-url-26982711,task-00113-mth-252-external-tool-substitution-inverse-trig-example-1-links-to-an-external-site,mod-mth-252-025-1-5-substitution-u-sub,mi-mth-252-26982711,,Substitution: Inverse trig example 1 Links to an external site.,https://canvas.oregonstate.edu/courses/2080857/modules,https://youtu.be/J6MvP8SYVfo,,,,,Inspect this module item or add a retry/rule if it contains required work.,capture_status=external_unvisited; issue_types=
