suspicion_id,course_id,course_code,severity,category,object_id,task_id,module_id,module_item_id,page_id,title,source_url,related_url,evidence_id,review_id,status,detail,suggested_action
sus-00239,2080857,MTH-252,medium,capture_issue,obj-mth-252-assignment-10586033,,,,00439-mth-252-linked-detail-achieve-2-3-volumes-of-revolution-cylindrical-shells,Achieve - 2.3 Volumes of Revolution: Cylindrical Shells,https://canvas.oregonstate.edu/courses/2080857/assignments/10586033?module_item_id=26982628#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586033?module_item_id=26982628#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00240,2080857,MTH-252,medium,capture_issue,obj-mth-252-assignment-10586024,,,,00440-mth-252-linked-detail-acheive-2-4-arc-length-of-a-curve-no-surface-area,Acheive - 2.4 Arc Length of a Curve (NO Surface Area),https://canvas.oregonstate.edu/courses/2080857/assignments/10586024?module_item_id=26982629#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586024?module_item_id=26982629#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00241,2080857,MTH-252,medium,capture_issue,obj-mth-252-assignment-10586034,,,,00447-mth-252-linked-detail-achieve-2-5-1-physical-applications,Achieve - 2.5 - 1 Physical Applications,https://canvas.oregonstate.edu/courses/2080857/assignments/10586034?module_item_id=26982638#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586034?module_item_id=26982638#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00242,2080857,MTH-252,medium,capture_issue,obj-mth-252-assignment-10586036,,,,00448-mth-252-linked-detail-achieve-2-5-2-physical-applications,Achieve - 2.5 - 2 Physical Applications,https://canvas.oregonstate.edu/courses/2080857/assignments/10586036?module_item_id=26982639#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586036?module_item_id=26982639#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00243,2080857,MTH-252,medium,capture_issue,obj-mth-252-assignment-10586064,,,,00451-mth-252-linked-detail-reflection-3,Reflection 3,https://canvas.oregonstate.edu/courses/2080857/assignments/10586064?module_item_id=26982647#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586064?module_item_id=26982647#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00244,2080857,MTH-252,medium,capture_issue,obj-mth-252-assignment-10586041,,,,00452-mth-252-linked-detail-achieve-3-7-improper-integrals,Achieve - 3.7 Improper Integrals,https://canvas.oregonstate.edu/courses/2080857/assignments/10586041?module_item_id=26982648#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586041?module_item_id=26982648#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00245,2080857,MTH-252,medium,capture_issue,obj-mth-252-assignment-10586047,,,,00457-mth-252-linked-detail-mini-exam-2-retake,Mini-Exam 2 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586047?module_item_id=26982654#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586047?module_item_id=26982654#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00246,2080857,MTH-252,medium,capture_issue,obj-mth-252-assignment-10586049,,,,00459-mth-252-linked-detail-mini-exam-3-retake,Mini-Exam 3 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586049?module_item_id=26982655#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586049?module_item_id=26982655#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00247,2080857,MTH-252,medium,capture_issue,obj-mth-252-assignment-10586051,,,,00461-mth-252-linked-detail-mini-exam-4-retake,Mini-Exam 4 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586051?module_item_id=26982656#,https://canvas.oregonstate.edu/courses/2080857/assignments/10586051?module_item_id=26982656#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00248,2053263,MTH-253,medium,capture_issue,obj-mth-253-assignment-10584258,,,,00479-mth-253-linked-detail-week-1-web-homework-infinity-and-limits-indeterminates-improper-integrals,"Week 1 Web Homework: Infinity and Limits, Indeterminates, Improper Integrals",https://canvas.oregonstate.edu/courses/2053263/assignments/10584258?module_item_id=26977416#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584258?module_item_id=26977416#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00249,2053263,MTH-253,medium,capture_issue,obj-mth-253-assignment-10584372,,,,00489-mth-253-linked-detail-week-2-web-homework-sequences,Week 2 Web Homework: Sequences,https://canvas.oregonstate.edu/courses/2053263/assignments/10584372?module_item_id=26977767#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584372?module_item_id=26977767#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00250,2053263,MTH-253,medium,capture_issue,obj-mth-253-assignment-10584373,,,,00492-mth-253-linked-detail-week-3-web-homework-introduction-to-series,Week 3 Web Homework: Introduction to Series,https://canvas.oregonstate.edu/courses/2053263/assignments/10584373?module_item_id=26977769#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584373?module_item_id=26977769#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00251,2053263,MTH-253,medium,capture_issue,obj-mth-253-assignment-10584431,,,,00502-mth-253-linked-detail-week-4-web-homework-the-divergence-and-integral-tests,Week 4 Web Homework: The Divergence and Integral Tests,https://canvas.oregonstate.edu/courses/2053263/assignments/10584431?module_item_id=26977967#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584431?module_item_id=26977967#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00252,2053263,MTH-253,medium,capture_issue,obj-mth-253-assignment-10584434,,,,00503-mth-253-linked-detail-week-5-web-homework-comparison-and-alternate-series-tests,Week 5 Web Homework: Comparison and Alternate Series Tests,https://canvas.oregonstate.edu/courses/2053263/assignments/10584434?module_item_id=26977977#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584434?module_item_id=26977977#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00253,2053263,MTH-253,medium,capture_issue,obj-mth-253-assignment-10553181,,,,00505-mth-253-linked-detail-unit-3-written-homework-assignment,Unit 3 - Written Homework Assignment,https://canvas.oregonstate.edu/courses/2053263/assignments/10553181?module_item_id=26885565#,https://canvas.oregonstate.edu/courses/2053263/assignments/10553181?module_item_id=26885565#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00254,2053263,MTH-253,medium,capture_issue,obj-mth-253-assignment-10584435,,,,00506-mth-253-linked-detail-week-6-web-homework-ratio-and-root-tests,Week 6 Web Homework: Ratio and Root Tests,https://canvas.oregonstate.edu/courses/2053263/assignments/10584435?module_item_id=26977980#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584435?module_item_id=26977980#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00255,2053263,MTH-253,medium,capture_issue,obj-mth-253-assignment-10584436,,,,00507-mth-253-linked-detail-week-7-web-homework-power-series-and-functions,Week 7 Web Homework: Power Series and Functions,https://canvas.oregonstate.edu/courses/2053263/assignments/10584436?module_item_id=26977982#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584436?module_item_id=26977982#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00256,2053263,MTH-253,medium,capture_issue,obj-mth-253-assignment-10584437,,,,00508-mth-253-linked-detail-week-8-web-homework-taylor-and-maclaurin-series,Week 8 Web Homework Taylor and Maclaurin Series,https://canvas.oregonstate.edu/courses/2053263/assignments/10584437?module_item_id=26977985#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584437?module_item_id=26977985#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00257,2053263,MTH-253,medium,capture_issue,obj-mth-253-assignment-10584438,,,,00510-mth-253-linked-detail-week-9-web-homework-properties-of-power-series,Week 9 Web Homework: Properties of Power Series,https://canvas.oregonstate.edu/courses/2053263/assignments/10584438?module_item_id=26977987#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584438?module_item_id=26977987#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00258,2053263,MTH-253,medium,capture_issue,obj-mth-253-assignment-10584439,,,,00512-mth-253-linked-detail-week-10-web-homework-working-with-taylor-series,Week 10 Web Homework: Working with Taylor Series,https://canvas.oregonstate.edu/courses/2053263/assignments/10584439?module_item_id=26977989#,https://canvas.oregonstate.edu/courses/2053263/assignments/10584439?module_item_id=26977989#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00259,2053526,PHY-212,medium,capture_issue,obj-phy-212-assignment-10557097,,,,00542-phy-212-linked-detail-quiz-1-notes,Quiz 1 Notes,https://canvas.oregonstate.edu/courses/2053526/assignments/10557097,https://canvas.oregonstate.edu/courses/2053526/assignments/10557097,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00260,2053526,PHY-212,medium,capture_issue,obj-phy-212-assignment-10557057,,,,00555-phy-212-linked-detail-lab-1-report,Lab 1 Report,https://canvas.oregonstate.edu/courses/2053526/assignments/10557057,https://canvas.oregonstate.edu/courses/2053526/assignments/10557057,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00261,2053526,PHY-212,medium,capture_issue,obj-phy-212-assignment-10557058,,,,00566-phy-212-linked-detail-lab-2-group-report,Lab 2 Group Report,https://canvas.oregonstate.edu/courses/2053526/assignments/10557058,https://canvas.oregonstate.edu/courses/2053526/assignments/10557058,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00262,2053526,PHY-212,medium,capture_issue,obj-phy-212-assignment-10557070,,,,00571-phy-212-linked-detail-m2-1pre,M2-1pre,https://canvas.oregonstate.edu/courses/2053526/assignments/10557070,https://canvas.oregonstate.edu/courses/2053526/assignments/10557070,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00263,2053526,PHY-212,medium,capture_issue,obj-phy-212-assignment-10557105,,,,00582-phy-212-linked-detail-quiz-2-notes,Quiz 2 Notes,https://canvas.oregonstate.edu/courses/2053526/assignments/10557105,https://canvas.oregonstate.edu/courses/2053526/assignments/10557105,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00264,2053526,PHY-212,medium,capture_issue,obj-phy-212-assignment-10557112,,,,00591-phy-212-linked-detail-quiz-2x,Quiz 2x,https://canvas.oregonstate.edu/courses/2053526/assignments/10557112,https://canvas.oregonstate.edu/courses/2053526/assignments/10557112,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00265,2053526,PHY-212,medium,capture_issue,obj-phy-212-assignment-10557059,,,,00594-phy-212-linked-detail-lab-3-group-report,Lab 3 Group report,https://canvas.oregonstate.edu/courses/2053526/assignments/10557059,https://canvas.oregonstate.edu/courses/2053526/assignments/10557059,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00266,2053526,PHY-212,medium,capture_issue,obj-phy-212-page-excel-skills-handout-2,,,,00597-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976#,https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976#,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00267,2053526,PHY-212,medium,capture_issue,obj-phy-212-assignment-10557060,,,,00615-phy-212-linked-detail-lab-4-group-report,Lab 4 Group Report,https://canvas.oregonstate.edu/courses/2053526/assignments/10557060,https://canvas.oregonstate.edu/courses/2053526/assignments/10557060,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00268,2053526,PHY-212,high,capture_issue,obj-phy-212-page-module-5-7c-wave-optics-7c-learning-materials,,,,00623-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-wave-optics-%7C-learning-materials,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-wave-optics-%7C-learning-materials,,,unauthorized,Captured page appears to be unauthorized or access denied.,Inspect the captured page and decide whether the blocker affects required work.
sus-00269,2053526,PHY-212,high,capture_issue,obj-phy-212-page-module-5-7c-wave-optics-7c-required-activities,,,,00624-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-wave-optics-%7C-required-activities,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-wave-optics-%7C-required-activities,,,unauthorized,Captured page appears to be unauthorized or access denied.,Inspect the captured page and decide whether the blocker affects required work.
sus-00270,2053526,PHY-212,medium,capture_issue,obj-phy-212-assignment-10557113,,,,00636-phy-212-linked-detail-quiz-3-notes,Quiz 3 Notes,https://canvas.oregonstate.edu/courses/2053526/assignments/10557113,https://canvas.oregonstate.edu/courses/2053526/assignments/10557113,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00271,2053526,PHY-212,medium,capture_issue,obj-phy-212-assignment-10557061,,,,00647-phy-212-linked-detail-lab-5-group-report,Lab 5 Group report,https://canvas.oregonstate.edu/courses/2053526/assignments/10557061,https://canvas.oregonstate.edu/courses/2053526/assignments/10557061,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00272,2053526,PHY-212,medium,capture_issue,obj-phy-212-assignment-10557047,,,,00651-phy-212-linked-detail-capstone-lab-week-1-group-report,Capstone Lab Week 1 Group Report,https://canvas.oregonstate.edu/courses/2053526/assignments/10557047,https://canvas.oregonstate.edu/courses/2053526/assignments/10557047,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00273,2080857,MTH-252,medium,capture_issue,obj-mth-252-quiz-3167659,,,,00654-mth-252-linked-detail-page-not-found,Page Not Found,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167659/questions/59174680,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167659/questions/59174680,,,page_not_found,Captured page appears to be a missing Canvas page.,Inspect the captured page and decide whether the blocker affects required work.
sus-00274,2053526,PHY-212,medium,capture_issue,obj-phy-212-page-excel-skills-handout-2,,,,00835-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,,,external_tool,Page may require external-tool handling beyond rendered Canvas text.,Inspect the captured page and decide whether the blocker affects required work.
sus-00275,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119484227,,,,00090-mth-252-module-item-mini-exam-2-no-calculators-no-gradescope-app-for-this,Download,https://canvas.oregonstate.edu/courses/2080857/assignments/10586048?module_item_id=26982585,https://canvas.oregonstate.edu/courses/2080857/files/119484227/download?download_frd=1,,,indexed_not_read,source_page_title=Mini-Exam 2 --> No Calculators --> NO Gradescope App for this!; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00276,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223496,,,,00090-mth-252-module-item-mini-exam-2-no-calculators-no-gradescope-app-for-this,Download,https://canvas.oregonstate.edu/courses/2080857/assignments/10586048?module_item_id=26982585,https://canvas.oregonstate.edu/courses/2080857/files/119223496/download?download_frd=1,,,indexed_not_read,source_page_title=Mini-Exam 2 --> No Calculators --> NO Gradescope App for this!; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00277,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-99187581,,,,00090-mth-252-module-item-mini-exam-2-no-calculators-no-gradescope-app-for-this,IVP-Wksht2.pdf,https://canvas.oregonstate.edu/courses/2080857/assignments/10586048?module_item_id=26982585,https://canvas.oregonstate.edu/courses/1918585/files/99187581/download?download_frd=1,,,indexed_not_read,source_page_title=Mini-Exam 2 --> No Calculators --> NO Gradescope App for this!; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00278,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223503,,,,00099-mth-252-module-item-module-5-written-homework-whw-5-3-hours,Download,https://canvas.oregonstate.edu/courses/2080857/assignments/10586058?module_item_id=26982594,https://canvas.oregonstate.edu/courses/2080857/files/119223503/download?download_frd=1,,,indexed_not_read,source_page_title=Module 5 — Written Homework (WHW 5) 🕓 3 hours; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00279,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223488,,,,00108-mth-252-module-item-module-6-written-homework-whw-6-3-hours,Download,https://canvas.oregonstate.edu/courses/2080857/assignments/10586059?module_item_id=26982603,https://canvas.oregonstate.edu/courses/2080857/files/119223488/download?download_frd=1,,,indexed_not_read,source_page_title=Module 6 — Written Homework (WHW 6) 🕓 3 hours; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00280,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223599,,,,00112-mth-252-module-item-mini-exam-3-tuesday-to-thursday-no-gradscope-app,Download,https://canvas.oregonstate.edu/courses/2080857/assignments/10586050?module_item_id=26982607,https://canvas.oregonstate.edu/courses/2080857/files/119223599/download?download_frd=1,,,indexed_not_read,source_page_title=Mini-Exam 3 --> Tuesday to Thursday --> No Gradscope APP; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00281,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223600,,,,00112-mth-252-module-item-mini-exam-3-tuesday-to-thursday-no-gradscope-app,Download,https://canvas.oregonstate.edu/courses/2080857/assignments/10586050?module_item_id=26982607,https://canvas.oregonstate.edu/courses/2080857/files/119223600/download?download_frd=1,,,indexed_not_read,source_page_title=Mini-Exam 3 --> Tuesday to Thursday --> No Gradscope APP; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00282,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-99187575,,,,00156-mth-252-module-item-mini-exam-2-retake,IVP-Wksht1.pdf,https://canvas.oregonstate.edu/courses/2080857/assignments/10586047?module_item_id=26982654,https://canvas.oregonstate.edu/courses/1918585/files/99187575/download?download_frd=1,,,indexed_not_read,source_page_title=Mini-Exam 2 - Retake; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00283,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-99187581,,,,00156-mth-252-module-item-mini-exam-2-retake,IVP-Wksht2.pdf,https://canvas.oregonstate.edu/courses/2080857/assignments/10586047?module_item_id=26982654,https://canvas.oregonstate.edu/courses/1918585/files/99187581/download?download_frd=1,,,indexed_not_read,source_page_title=Mini-Exam 2 - Retake; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00284,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-119294133,,,,00170-mth-253-module-item-practice-quiz-take-it-before-attempting-quiz-1-sequences-and-series-mth-253z-400-u2026,Practice-Quiz.pdf,https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971?module_item_id=26982050,https://canvas.oregonstate.edu/users/6660414/files/119294133/download?verifier=gGJq5JBGLXpWU66mkaU77iU27kEJcXVFbCpDi73N&download_frd=1,,,indexed_not_read,source_page_title=Practice Quiz (take it before attempting Quiz 1!): SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00285,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558743,,,,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Introduction to Sequences,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543,https://canvas.oregonstate.edu/courses/2053263/files/118558743/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00286,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558950,,,,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Recursive Sequences,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543,https://canvas.oregonstate.edu/courses/2053263/files/118558950/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00287,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558844,,,,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Convergence or Divergence of a Sequence,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543,https://canvas.oregonstate.edu/courses/2053263/files/118558844/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00288,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558915,,,,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Geometric Sequences,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543,https://canvas.oregonstate.edu/courses/2053263/files/118558915/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00289,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558827,,,,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Introduction to Series,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543,https://canvas.oregonstate.edu/courses/2053263/files/118558827/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00290,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558808,,,,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Partial Sums,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543,https://canvas.oregonstate.edu/courses/2053263/files/118558808/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00291,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558770,,,,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Geometric Series,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543,https://canvas.oregonstate.edu/courses/2053263/files/118558770/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00292,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558809,,,,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Repeating Decimals and Geometric Series,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543,https://canvas.oregonstate.edu/courses/2053263/files/118558809/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00293,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558919,,,,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Telescoping Series,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543,https://canvas.oregonstate.edu/courses/2053263/files/118558919/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00294,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558743,,,,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Introduction to Sequences,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543,https://canvas.oregonstate.edu/courses/2053263/files/118558743/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00295,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558950,,,,00181-mth-253-module-item-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Recursive Sequences,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543,https://canvas.oregonstate.edu/courses/2053263/files/118558950/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00296,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558872,,,,00184-mth-253-module-item-unit-2-written-homework-assignment,Unit #2 Written Homework.pdf,https://canvas.oregonstate.edu/courses/2053263/assignments/10553180?module_item_id=26885550,https://canvas.oregonstate.edu/courses/2053263/files/118558872/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Written Homework Assignment; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
