object_id,page_id,course_id,course_code,object_type,canvas_object_id,title,requested_url,resolved_url,redirected,source_kind,source_surface,markdown_path,metadata_path
obj-mth-253-discussion-11558492,00198-mth-253-module-item-topic-unit-3-q-a-discussion-board-optional,2053263,MTH-253,discussion,11558492,Topic: Unit 3 - Q&A Discussion Board (Optional),https://canvas.oregonstate.edu/courses/2053263/modules/items/26885557,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558492?module_item_id=26885557,yes,module_item,module_item,markdown/00198-mth-253-module-item-topic-unit-3-q-a-discussion-board-optional.md,metadata/00198-mth-253-module-item-topic-unit-3-q-a-discussion-board-optional.json
obj-mth-253-discussion-11558492,00252-mth-253-linked-detail-topic-unit-3-q-a-discussion-board-optional,2053263,MTH-253,discussion,11558492,Topic: Unit 3 - Q&A Discussion Board (Optional),https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558492,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558492,,linked_detail,linked_detail,markdown/00252-mth-253-linked-detail-topic-unit-3-q-a-discussion-board-optional.md,metadata/00252-mth-253-linked-detail-topic-unit-3-q-a-discussion-board-optional.json
obj-mth-253-discussion-11558493,00206-mth-253-module-item-topic-unit-4-q-a-discussion-board-optional,2053263,MTH-253,discussion,11558493,Topic: Unit 4 - Q&A Discussion Board (Optional),https://canvas.oregonstate.edu/courses/2053263/modules/items/26885572,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558493?module_item_id=26885572,yes,module_item,module_item,markdown/00206-mth-253-module-item-topic-unit-4-q-a-discussion-board-optional.md,metadata/00206-mth-253-module-item-topic-unit-4-q-a-discussion-board-optional.json
obj-mth-253-discussion-11558493,00257-mth-253-linked-detail-topic-unit-4-q-a-discussion-board-optional,2053263,MTH-253,discussion,11558493,Topic: Unit 4 - Q&A Discussion Board (Optional),https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558493,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558493,,linked_detail,linked_detail,markdown/00257-mth-253-linked-detail-topic-unit-4-q-a-discussion-board-optional.md,metadata/00257-mth-253-linked-detail-topic-unit-4-q-a-discussion-board-optional.json
obj-mth-253-discussion-11558494,00214-mth-253-module-item-topic-unit-5-q-a-discussion-board-optional,2053263,MTH-253,discussion,11558494,Topic: Unit 5 - Q&A Discussion Board (Optional),https://canvas.oregonstate.edu/courses/2053263/modules/items/26885587,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558494?module_item_id=26885587,yes,module_item,module_item,markdown/00214-mth-253-module-item-topic-unit-5-q-a-discussion-board-optional.md,metadata/00214-mth-253-module-item-topic-unit-5-q-a-discussion-board-optional.json
obj-mth-253-discussion-11558494,00256-mth-253-linked-detail-topic-unit-5-q-a-discussion-board-optional,2053263,MTH-253,discussion,11558494,Topic: Unit 5 - Q&A Discussion Board (Optional),https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558494,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558494,,linked_detail,linked_detail,markdown/00256-mth-253-linked-detail-topic-unit-5-q-a-discussion-board-optional.md,metadata/00256-mth-253-linked-detail-topic-unit-5-q-a-discussion-board-optional.json
obj-mth-253-discussion-11558495,00218-mth-253-module-item-topic-preparing-for-your-final-exam-q-a-discussion-board-optional,2053263,MTH-253,discussion,11558495,Topic: Preparing for your Final Exam - Q&A Discussion Board (Optional),https://canvas.oregonstate.edu/courses/2053263/modules/items/26885597,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558495?module_item_id=26885597,yes,module_item,module_item,markdown/00218-mth-253-module-item-topic-preparing-for-your-final-exam-q-a-discussion-board-optional.md,metadata/00218-mth-253-module-item-topic-preparing-for-your-final-exam-q-a-discussion-board-optional.json
obj-mth-253-discussion-11558495,00255-mth-253-linked-detail-topic-preparing-for-your-final-exam-q-a-discussion-board-optional,2053263,MTH-253,discussion,11558495,Topic: Preparing for your Final Exam - Q&A Discussion Board (Optional),https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558495,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558495,,linked_detail,linked_detail,markdown/00255-mth-253-linked-detail-topic-preparing-for-your-final-exam-q-a-discussion-board-optional.md,metadata/00255-mth-253-linked-detail-topic-preparing-for-your-final-exam-q-a-discussion-board-optional.json
obj-mth-253-discussion-11558496,00209-mth-253-module-item-topic-unit-4-discussion-board-submitted-in-week-9-required,2053263,MTH-253,discussion,11558496,Topic: Unit 4 Discussion Board - Submitted in Week 9 (Required),https://canvas.oregonstate.edu/courses/2053263/modules/items/26885573,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558496?module_item_id=26885573,yes,module_item,module_item,markdown/00209-mth-253-module-item-topic-unit-4-discussion-board-submitted-in-week-9-required.md,metadata/00209-mth-253-module-item-topic-unit-4-discussion-board-submitted-in-week-9-required.json
obj-mth-253-discussion-11558496,00241-mth-253-linked-detail-topic-unit-4-discussion-board-submitted-in-week-9-required,2053263,MTH-253,discussion,11558496,Topic: Unit 4 Discussion Board - Submitted in Week 9 (Required),https://canvas.oregonstate.edu/courses/2053263/assignments/10553176,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558496,yes,linked_detail,linked_detail,markdown/00241-mth-253-linked-detail-topic-unit-4-discussion-board-submitted-in-week-9-required.md,metadata/00241-mth-253-linked-detail-topic-unit-4-discussion-board-submitted-in-week-9-required.json
obj-mth-253-discussion-11558496,00251-mth-253-linked-detail-topic-unit-4-discussion-board-submitted-in-week-9-required,2053263,MTH-253,discussion,11558496,Topic: Unit 4 Discussion Board - Submitted in Week 9 (Required),https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558496,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558496,,linked_detail,linked_detail,markdown/00251-mth-253-linked-detail-topic-unit-4-discussion-board-submitted-in-week-9-required.md,metadata/00251-mth-253-linked-detail-topic-unit-4-discussion-board-submitted-in-week-9-required.json
obj-mth-253-discussion-11558497,00201-mth-253-module-item-topic-unit-3-discussion-board-submitted-in-week-6-required,2053263,MTH-253,discussion,11558497,Topic: Unit 3 Discussion Board - Submitted in Week 6 (Required),https://canvas.oregonstate.edu/courses/2053263/modules/items/26885558,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558497?module_item_id=26885558,yes,module_item,module_item,markdown/00201-mth-253-module-item-topic-unit-3-discussion-board-submitted-in-week-6-required.md,metadata/00201-mth-253-module-item-topic-unit-3-discussion-board-submitted-in-week-6-required.json
obj-mth-253-discussion-11558497,00235-mth-253-linked-detail-topic-unit-3-discussion-board-submitted-in-week-6-required,2053263,MTH-253,discussion,11558497,Topic: Unit 3 Discussion Board - Submitted in Week 6 (Required),https://canvas.oregonstate.edu/courses/2053263/assignments/10553177,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558497,yes,linked_detail,linked_detail,markdown/00235-mth-253-linked-detail-topic-unit-3-discussion-board-submitted-in-week-6-required.md,metadata/00235-mth-253-linked-detail-topic-unit-3-discussion-board-submitted-in-week-6-required.json
obj-mth-253-discussion-11558497,00250-mth-253-linked-detail-topic-unit-3-discussion-board-submitted-in-week-6-required,2053263,MTH-253,discussion,11558497,Topic: Unit 3 Discussion Board - Submitted in Week 6 (Required),https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558497,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558497,,linked_detail,linked_detail,markdown/00250-mth-253-linked-detail-topic-unit-3-discussion-board-submitted-in-week-6-required.md,metadata/00250-mth-253-linked-detail-topic-unit-3-discussion-board-submitted-in-week-6-required.json
obj-mth-253-discussion-11558498,00183-mth-253-module-item-topic-unit-1-discussion-board-submitted-in-week-1-required,2053263,MTH-253,discussion,11558498,Topic: Unit 1 Discussion Board - Submitted in Week 1 (Required),https://canvas.oregonstate.edu/courses/2053263/modules/items/26885532,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558498?module_item_id=26885532,yes,module_item,module_item,markdown/00183-mth-253-module-item-topic-unit-1-discussion-board-submitted-in-week-1-required.md,metadata/00183-mth-253-module-item-topic-unit-1-discussion-board-submitted-in-week-1-required.json
obj-mth-253-discussion-11558498,00226-mth-253-linked-detail-topic-unit-1-discussion-board-submitted-in-week-1-required,2053263,MTH-253,discussion,11558498,Topic: Unit 1 Discussion Board - Submitted in Week 1 (Required),https://canvas.oregonstate.edu/courses/2053263/assignments/10553178,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558498,yes,linked_detail,linked_detail,markdown/00226-mth-253-linked-detail-topic-unit-1-discussion-board-submitted-in-week-1-required.md,metadata/00226-mth-253-linked-detail-topic-unit-1-discussion-board-submitted-in-week-1-required.json
obj-mth-253-discussion-11558498,00249-mth-253-linked-detail-topic-unit-1-discussion-board-submitted-in-week-1-required,2053263,MTH-253,discussion,11558498,Topic: Unit 1 Discussion Board - Submitted in Week 1 (Required),https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558498,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558498,,linked_detail,linked_detail,markdown/00249-mth-253-linked-detail-topic-unit-1-discussion-board-submitted-in-week-1-required.md,metadata/00249-mth-253-linked-detail-topic-unit-1-discussion-board-submitted-in-week-1-required.json
obj-mth-253-discussion-11558499,00175-mth-253-module-item-topic-general-q-a-discussion,2053263,MTH-253,discussion,11558499,Topic: General Q&A Discussion,https://canvas.oregonstate.edu/courses/2053263/modules/items/26885524,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558499?module_item_id=26885524,yes,module_item,module_item,markdown/00175-mth-253-module-item-topic-general-q-a-discussion.md,metadata/00175-mth-253-module-item-topic-general-q-a-discussion.json
obj-mth-253-discussion-11558499,00248-mth-253-linked-detail-topic-general-q-a-discussion,2053263,MTH-253,discussion,11558499,Topic: General Q&A Discussion,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558499,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558499,,linked_detail,linked_detail,markdown/00248-mth-253-linked-detail-topic-general-q-a-discussion.md,metadata/00248-mth-253-linked-detail-topic-general-q-a-discussion.json
obj-mth-253-discussions-https-canvas-oregonstate-edu-courses-2053263-discussion-topics,00015-mth-253-discussions-discussions-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,discussions,,Discussions: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/discussion_topics,https://canvas.oregonstate.edu/courses/2053263/discussion_topics,,surface,discussions,markdown/00015-mth-253-discussions-discussions-sequences-and-series-mth-253z-400-u2026.md,metadata/00015-mth-253-discussions-discussions-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558743,00466-mth-253-linked-detail-sequences-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558743,Sequences.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558743?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558743?wrap=1,,linked_detail,linked_detail,markdown/00466-mth-253-linked-detail-sequences-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00466-mth-253-linked-detail-sequences-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558770,00472-mth-253-linked-detail-geometric-series-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558770,Geometric Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558770?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558770?wrap=1,,linked_detail,linked_detail,markdown/00472-mth-253-linked-detail-geometric-series-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00472-mth-253-linked-detail-geometric-series-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558797,00463-mth-253-linked-detail-unit-1-written-homework-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558797,Unit #1 Written Homework.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558797?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558797?wrap=1,,linked_detail,linked_detail,markdown/00463-mth-253-linked-detail-unit-1-written-homework-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00463-mth-253-linked-detail-unit-1-written-homework-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558799,00486-mth-253-linked-detail-the-root-test-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558799,The Root Test.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558799?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558799?wrap=1,,linked_detail,linked_detail,markdown/00486-mth-253-linked-detail-the-root-test-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00486-mth-253-linked-detail-the-root-test-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558808,00471-mth-253-linked-detail-partial-sums-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558808,Partial Sums.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558808?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558808?wrap=1,,linked_detail,linked_detail,markdown/00471-mth-253-linked-detail-partial-sums-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00471-mth-253-linked-detail-partial-sums-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558809,00473-mth-253-linked-detail-repeating-decimals-and-geometric-series-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558809,Repeating Decimals and Geometric Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558809?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558809?wrap=1,,linked_detail,linked_detail,markdown/00473-mth-253-linked-detail-repeating-decimals-and-geometric-series-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00473-mth-253-linked-detail-repeating-decimals-and-geometric-series-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558816,00485-mth-253-linked-detail-the-ratio-test-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558816,The Ratio Test.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558816?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558816?wrap=1,,linked_detail,linked_detail,markdown/00485-mth-253-linked-detail-the-ratio-test-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00485-mth-253-linked-detail-the-ratio-test-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558827,00470-mth-253-linked-detail-introduction-to-series-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558827,Introduction to Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558827?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558827?wrap=1,,linked_detail,linked_detail,markdown/00470-mth-253-linked-detail-introduction-to-series-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00470-mth-253-linked-detail-introduction-to-series-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558844,00468-mth-253-linked-detail-convergence-or-divergence-of-a-sequence-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558844,Convergence or Divergence of a Sequence.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558844?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558844?wrap=1,,linked_detail,linked_detail,markdown/00468-mth-253-linked-detail-convergence-or-divergence-of-a-sequence-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00468-mth-253-linked-detail-convergence-or-divergence-of-a-sequence-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558848,00460-mth-253-linked-detail-infinite-limits-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558848,Infinite Limits.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558848?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558848?wrap=1,,linked_detail,linked_detail,markdown/00460-mth-253-linked-detail-infinite-limits-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00460-mth-253-linked-detail-infinite-limits-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558872,00476-mth-253-linked-detail-unit-2-written-homework-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558872,Unit #2 - Written Homework.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558872?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558872?wrap=1,,linked_detail,linked_detail,markdown/00476-mth-253-linked-detail-unit-2-written-homework-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00476-mth-253-linked-detail-unit-2-written-homework-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558879,00461-mth-253-linked-detail-l-hospital-s-rule-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558879,L'Hospital's Rule.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558879?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558879?wrap=1,,linked_detail,linked_detail,markdown/00461-mth-253-linked-detail-l-hospital-s-rule-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00461-mth-253-linked-detail-l-hospital-s-rule-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558899,00454-mth-253-linked-detail-mth-253-weekly-schedule-docx-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558899,MTH 253 Weekly Schedule.docx: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558899?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558899?wrap=1,,linked_detail,linked_detail,markdown/00454-mth-253-linked-detail-mth-253-weekly-schedule-docx-sequences-and-series-mth-253z-400-u2026.md,metadata/00454-mth-253-linked-detail-mth-253-weekly-schedule-docx-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558907,00490-mth-253-linked-detail-unit-3-written-homework-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558907,Unit #3 - Written Homework.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558907?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558907?wrap=1,,linked_detail,linked_detail,markdown/00490-mth-253-linked-detail-unit-3-written-homework-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00490-mth-253-linked-detail-unit-3-written-homework-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558911,00483-mth-253-linked-detail-the-alternating-series-test-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558911,The Alternating Series Test.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558911?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558911?wrap=1,,linked_detail,linked_detail,markdown/00483-mth-253-linked-detail-the-alternating-series-test-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00483-mth-253-linked-detail-the-alternating-series-test-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558915,00469-mth-253-linked-detail-geometric-sequences-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558915,Geometric Sequences.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558915?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558915?wrap=1,,linked_detail,linked_detail,markdown/00469-mth-253-linked-detail-geometric-sequences-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00469-mth-253-linked-detail-geometric-sequences-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558919,00474-mth-253-linked-detail-telescoping-series-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558919,Telescoping Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558919?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558919?wrap=1,,linked_detail,linked_detail,markdown/00474-mth-253-linked-detail-telescoping-series-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00474-mth-253-linked-detail-telescoping-series-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558929,00482-mth-253-linked-detail-the-limit-comparison-test-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558929,The Limit Comparison Test.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558929?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558929?wrap=1,,linked_detail,linked_detail,markdown/00482-mth-253-linked-detail-the-limit-comparison-test-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00482-mth-253-linked-detail-the-limit-comparison-test-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558936,00459-mth-253-linked-detail-evaluating-limits-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558936,Evaluating Limits.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558936?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558936?wrap=1,,linked_detail,linked_detail,markdown/00459-mth-253-linked-detail-evaluating-limits-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00459-mth-253-linked-detail-evaluating-limits-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558944,00220-mth-253-module-item-mth-253-final-exam-practice-problems-answers-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558944,MTH 253 - Final Exam Practice Problems - Answers.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/modules/items/26885599,https://canvas.oregonstate.edu/courses/2053263/files/118558944?module_item_id=26885599,yes,module_item,module_item,markdown/00220-mth-253-module-item-mth-253-final-exam-practice-problems-answers-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00220-mth-253-module-item-mth-253-final-exam-practice-problems-answers-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558944,00500-mth-253-linked-detail-mth-253-final-exam-practice-problems-answers-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558944,MTH 253 - Final Exam Practice Problems - Answers.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558944?module_item_id=26885599#,https://canvas.oregonstate.edu/courses/2053263/files/118558944?module_item_id=26885599#,,linked_detail,linked_detail,markdown/00500-mth-253-linked-detail-mth-253-final-exam-practice-problems-answers-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00500-mth-253-linked-detail-mth-253-final-exam-practice-problems-answers-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558950,00467-mth-253-linked-detail-recursive-sequences-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558950,Recursive Sequences.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558950?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558950?wrap=1,,linked_detail,linked_detail,markdown/00467-mth-253-linked-detail-recursive-sequences-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00467-mth-253-linked-detail-recursive-sequences-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558955,00487-mth-253-linked-detail-what-test-to-use-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558955,What Test to Use.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558955?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558955?wrap=1,,linked_detail,linked_detail,markdown/00487-mth-253-linked-detail-what-test-to-use-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00487-mth-253-linked-detail-what-test-to-use-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558956,00219-mth-253-module-item-mth-253-final-exam-practice-problems-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558956,MTH 253 - Final Exam Practice Problems.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/modules/items/26885598,https://canvas.oregonstate.edu/courses/2053263/files/118558956?module_item_id=26885598,yes,module_item,module_item,markdown/00219-mth-253-module-item-mth-253-final-exam-practice-problems-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00219-mth-253-module-item-mth-253-final-exam-practice-problems-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558956,00499-mth-253-linked-detail-mth-253-final-exam-practice-problems-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558956,MTH 253 - Final Exam Practice Problems.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558956?module_item_id=26885598#,https://canvas.oregonstate.edu/courses/2053263/files/118558956?module_item_id=26885598#,,linked_detail,linked_detail,markdown/00499-mth-253-linked-detail-mth-253-final-exam-practice-problems-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00499-mth-253-linked-detail-mth-253-final-exam-practice-problems-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558959,00479-mth-253-linked-detail-divergence-test-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558959,Divergence Test.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558959?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558959?wrap=1,,linked_detail,linked_detail,markdown/00479-mth-253-linked-detail-divergence-test-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00479-mth-253-linked-detail-divergence-test-pdf-sequences-and-series-mth-253z-400-u2026.json
obj-mth-253-file-118558963,00462-mth-253-linked-detail-improper-integrals-pdf-sequences-and-series-mth-253z-400-u2026,2053263,MTH-253,file,118558963,Improper Integrals.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),https://canvas.oregonstate.edu/courses/2053263/files/118558963?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558963?wrap=1,,linked_detail,linked_detail,markdown/00462-mth-253-linked-detail-improper-integrals-pdf-sequences-and-series-mth-253z-400-u2026.md,metadata/00462-mth-253-linked-detail-improper-integrals-pdf-sequences-and-series-mth-253z-400-u2026.json
